node,lng,lat
5984,12.3709097,41.8879116
5985,12.4826646,41.885266
5986,12.4841541,41.8824804
5987,12.4842839,41.88565
5988,12.4845136,41.8853053
5989,12.484824,41.8852346
5990,12.4844212,41.8857723
5991,12.4850473,41.8854046
5992,12.484896,41.8852721
5993,12.5013485,41.8897802
5994,12.5009413,41.8893631
5995,12.4977872,41.8899545
5996,12.4978884,41.8902628
5997,12.4985057,41.8901486
5998,12.4794783,41.8703892
5999,12.4879516,41.8708104
6000,12.5585955,41.8966598
6001,12.5576293,41.896542
6002,12.5258087,41.8898754
6003,12.525157,41.8898952
6004,12.5231862,41.8899722
6005,12.5224154,41.8891909
6006,12.5229023,41.8901155
6007,12.5261833,41.8884587
6008,12.5261343,41.8878992
6009,12.5257662,41.8874057
6010,12.5161516,41.8909694
6011,12.5160511,41.8908578
6012,12.514267,41.891881
6013,12.5141415,41.8912792
6014,12.5146275,41.8921683
6015,12.483506,41.8607996
6016,12.4835255,41.8606066
6017,12.4836497,41.8622569
6018,12.4838141,41.8635992
6019,12.4704373,41.8716118
6020,12.471092,41.8711042
6021,12.4728964,41.8682471
6022,12.5080064,41.8864828
6023,12.5066322,41.8876344
6024,12.4927484,41.8656603
6025,12.4928419,41.8654914
6026,12.4931323,41.8655686
6027,12.4931482,41.8668684
6028,12.4824408,41.8866544
6029,12.4824106,41.8852916
6030,12.4800346,41.8841271
6031,12.4802901,41.8843134
6032,12.4808866,41.8835166
6033,12.4807517,41.884672
6034,12.4790678,41.8788969
6035,12.4796183,41.8798206
6036,12.4796824,41.8802811
6037,12.4811261,41.8819896
6038,12.4799641,41.8828274
6039,12.4901445,41.8933388
6040,12.4898834,41.893258
6041,12.5005227,41.8916117
6042,12.5016889,41.8910855
6043,12.5087731,41.8885573
6044,12.5263349,41.871851
6045,12.5296743,41.8715773
6046,12.5336336,41.8717951
6047,12.5163748,41.8767647
6048,12.5103784,41.8758394
6049,12.5106098,41.8755884
6050,12.4800155,41.8802227
6051,12.4797071,41.879967
6052,12.4811484,41.8808419
6053,12.4820899,41.8812669
6054,12.4829996,41.8840004
6055,12.4827513,41.8837971
6056,12.4850191,41.8833567
6057,12.4824439,41.878708
6058,12.4792464,41.8823187
6059,12.4789755,41.8823169
6060,12.4789787,41.881961
6061,12.4792583,41.8819768
6062,12.480594,41.8815549
6063,12.4787408,41.8831391
6064,12.480945,41.8794016
6065,12.4805691,41.8799434
6066,12.4816254,41.8796642
6067,12.4823296,41.8835094
6068,12.4816003,41.8840563
6069,12.4818303,41.8831416
6070,12.4811031,41.8836746
6071,12.4819272,41.8832209
6072,12.4833383,41.8826863
6073,12.4823016,41.8828778
6074,12.4821038,41.8829795
6075,12.4819822,41.8830449
6076,12.4822049,41.8829281
6077,12.4817912,41.8824911
6078,12.4827388,41.8817811
6079,12.4826878,41.8808577
6080,12.483353,41.8813614
6081,12.4825098,41.8803408
6082,12.4899699,41.8592221
6083,12.4910193,41.8576585
6084,12.4929394,41.8562699
6085,12.4894428,41.8583233
6086,12.4901509,41.857966
6087,12.4908133,41.8575104
6088,12.4926321,41.856063
6089,12.4924739,41.8562151
6090,12.4904074,41.8580953
6091,12.4896075,41.8585128
6092,12.4894717,41.8573427
6093,12.4832556,41.8794817
6094,12.4870605,41.879866
6095,12.4872174,41.8789591
6096,12.4899001,41.8766598
6097,12.4907507,41.8771659
6098,12.4896571,41.877029
6099,12.4895076,41.8765682
6100,12.4855512,41.8626764
6101,12.4852387,41.8625245
6102,12.4851274,41.8625285
6103,12.4853323,41.8631125
6104,12.4849839,41.8630307
6105,12.4848913,41.8626659
6106,12.4833014,41.8583596
6107,12.4862367,41.8602901
6108,12.4861626,41.8608648
6109,12.4851464,41.8598338
6110,12.4869839,41.8607049
6111,12.4868514,41.8605624
6112,12.4896838,41.8847002
6113,12.4923947,41.8862621
6114,12.4951404,41.8856189
6115,12.4960308,41.8628837
6116,12.4915192,41.8668515
6117,12.4923623,41.8668688
6118,12.4920213,41.8665843
6119,12.4881031,41.8668795
6120,12.4925435,41.8615406
6121,12.480383,41.8743662
6122,12.4779362,41.8743683
6123,12.4782532,41.8745792
6124,12.4780819,41.8748428
6125,12.4789412,41.8752841
6126,12.480492,41.8750514
6127,12.4806302,41.8743513
6128,12.4812435,41.8732615
6129,12.4774876,41.8723618
6130,12.4774772,41.8712312
6131,12.4792517,41.8710094
6132,12.4789075,41.8719164
6133,12.4799879,41.8719931
6134,12.4800041,41.8705585
6135,12.4793879,41.8706693
6136,12.4813997,41.8704565
6137,12.4816533,41.8720999
6138,12.481519,41.8712192
6139,12.4821624,41.8711684
6140,12.4883712,41.8691457
6141,12.4880563,41.8651519
6142,12.4885615,41.8646651
6143,12.4896485,41.8673483
6144,12.4896424,41.8671067
6145,12.4851638,41.8638078
6146,12.4857971,41.8638422
6147,12.4857709,41.8641751
6148,12.485343,41.8640427
6149,12.485529,41.863539
6150,12.4897718,41.8628015
6151,12.4852272,41.8629031
6152,12.4838649,41.863781
6153,12.509412,41.885977
6154,12.5144626,41.8876228
6155,12.5078708,41.8865239
6156,12.5079469,41.8864994
6157,12.4775335,41.8620175
6158,12.5141005,41.8916862
6159,12.4948172,41.8598341
6160,12.4935014,41.8594007
6161,12.4933868,41.8593198
6162,12.4951228,41.8579132
6163,12.4952501,41.858008
6164,12.4971818,41.8664074
6165,12.4971317,41.8654944
6166,12.4973028,41.8654869
6167,12.4953773,41.8594157
6168,12.4926811,41.86008
6169,12.4719998,41.9120726
6170,12.4655396,41.895728
6171,12.4664614,41.896379
6172,12.4729554,41.9098708
6173,12.587809,41.9113476
6174,12.5876748,41.9118017
6175,12.5771309,41.9091257
6176,12.5674823,41.9053993
6177,12.573012,41.9066337
6178,12.5311514,41.9010897
6179,12.5304134,41.9009417
6180,12.5296138,41.9003534
6181,12.529306,41.9004336
6182,12.5214067,41.896866
6183,12.521911,41.8973037
6184,12.5219114,41.8969541
6185,12.5202141,41.8966681
6186,12.5029981,41.9121665
6187,12.5041768,41.9111941
6188,12.4765936,41.911219
6189,12.4761777,41.9111241
6190,12.5069772,41.8797481
6191,12.507263,41.8782612
6192,12.4747519,41.8835763
6193,12.4782459,41.8891952
6194,12.4927683,41.9033907
6195,12.5276256,41.9957353
6196,12.527988,41.9993747
6197,12.489991,41.8860061
6198,12.4906341,41.8864422
6199,12.4929916,41.8862731
6200,12.4921656,41.8862846
6201,12.4936876,41.8860864
6202,12.488823,41.8851127
6203,12.4892994,41.8852988
6204,12.4894315,41.8852559
6205,12.4894102,41.8849727
6206,12.506336,41.9107246
6207,12.50909,41.8742231
6208,12.5085196,41.8734336
6209,12.5089289,41.8739635
6210,12.5091843,41.8742099
6211,12.5087739,41.8737565
6212,12.5125229,41.8722785
6213,12.5136017,41.8719919
6214,12.5131371,41.8718512
6215,12.5126395,41.8720733
6216,12.5134759,41.8705093
6217,12.5189611,41.8679709
6218,12.5127432,41.873522
6219,12.5163089,41.8699136
6220,12.5165145,41.8700775
6221,12.517144,41.8719878
6222,12.5192348,41.8684835
6223,12.5195424,41.8690909
6224,12.520468,41.8702101
6225,12.5223851,41.8692429
6226,12.5181921,41.8714542
6227,12.523351,41.8700256
6228,12.5061292,41.8739809
6229,12.5062014,41.8739303
6230,12.5080435,41.9008932
6231,12.5117562,41.9020334
6232,12.4878682,41.8631255
6233,12.4879703,41.8630273
6234,12.4819549,41.8797978
6235,12.4787237,41.8785203
6236,12.5086136,41.9092577
6237,12.5104893,41.9097643
6238,12.513284,41.9105225
6239,12.513977,41.9107229
6240,12.5106536,41.9098126
6241,12.5103846,41.9098491
6242,12.5132119,41.9106568
6243,12.5151467,41.9109746
6244,12.5063841,41.909484
6245,12.5046521,41.9085
6246,12.507303,41.9097644
6247,12.5115759,41.9089032
6248,12.5117791,41.9087322
6249,12.5115295,41.9087301
6250,12.5087182,41.9090489
6251,12.50216,41.9097521
6252,12.4997235,41.8663866
6253,12.5027601,41.8676982
6254,12.5032641,41.866704
6255,12.50502,41.8577295
6256,12.5056543,41.8550892
6257,12.4989642,41.8601049
6258,12.4993268,41.8599566
6259,12.4982205,41.8604305
6260,12.5024794,41.8590111
6261,12.5005823,41.8594857
6262,12.4991127,41.8559362
6263,12.4980849,41.8623235
6264,12.4989188,41.8624165
6265,12.4981778,41.8620238
6266,12.4984871,41.8620767
6267,12.4987816,41.8610789
6268,12.499744,41.860412
6269,12.4990065,41.8621719
6270,12.4976416,41.8637704
6271,12.498855,41.8639831
6272,12.4971866,41.8653157
6273,12.4983945,41.8655236
6274,12.4974482,41.8655024
6275,12.4974888,41.8653681
6276,12.4979451,41.8638266
6277,12.4984012,41.8623743
6278,12.4981799,41.8623413
6279,12.4982723,41.8620402
6280,12.4923993,41.8493009
6281,12.492573,41.850215
6282,12.4937654,41.8509558
6283,12.4981113,41.8516981
6284,12.4983678,41.8519695
6285,12.498454,41.8515703
6286,12.4994625,41.851724
6287,12.499437,41.8518531
6288,12.4994023,41.8520165
6289,12.4993676,41.8521082
6290,12.4931088,41.8513192
6291,12.4933198,41.8507819
6292,12.4933899,41.8508173
6293,12.4921893,41.8463285
6294,12.4900038,41.8457266
6295,12.4908836,41.8461673
6296,12.4912011,41.8462461
6297,12.4928222,41.8511305
6298,12.4929445,41.8510426
6299,12.4913835,41.8499344
6300,12.4891926,41.8483758
6301,12.4907539,41.8465928
6302,12.4894292,41.8461978
6303,12.488665,41.846779
6304,12.4887687,41.8467072
6305,12.4923243,41.8482292
6306,12.4916762,41.8482457
6307,12.4908762,41.8481317
6308,12.4965264,41.8577164
6309,12.4955085,41.8528244
6310,12.4976396,41.8535476
6311,12.4978893,41.8535904
6312,12.5003857,41.8556109
6313,12.4932086,41.8512323
6314,12.4940063,41.8517908
6315,12.4955842,41.8527143
6316,12.4979233,41.8534636
6317,12.4976782,41.8534192
6318,12.4963412,41.8513718
6319,12.486159,41.8461801
6320,12.486014,41.8462855
6321,12.5029099,41.9031381
6322,12.5043781,41.9019689
6323,12.5037253,41.9025053
6324,12.5035065,41.9035388
6325,12.5020726,41.9025559
6326,12.5013658,41.9072945
6327,12.5005818,41.9067578
6328,12.4987266,41.907501
6329,12.5022187,41.9045863
6330,12.5006018,41.905874
6331,12.4999886,41.9063613
6332,12.5011623,41.8972368
6333,12.503327,41.895894
6334,12.5022596,41.896584
6335,12.5004085,41.902993
6336,12.5010252,41.9033771
6337,12.5027954,41.9048557
6338,12.5028018,41.9061245
6339,12.5020383,41.9055951
6340,12.5014601,41.905198
6341,12.4997008,41.9025656
6342,12.4997363,41.9007525
6343,12.4980179,41.9017491
6344,12.4957815,41.903168
6345,12.4957231,41.9033668
6346,12.4954403,41.9033889
6347,12.4951873,41.9036085
6348,12.5876031,41.9126867
6349,12.5881612,41.9128361
6350,12.5852865,41.9130901
6351,12.5870952,41.912912
6352,12.5873928,41.9128386
6353,12.5873201,41.9127497
6354,12.593657,41.9146843
6355,12.5943368,41.9145375
6356,12.5944233,41.9136771
6357,12.5969908,41.9107524
6358,12.5965079,41.9102889
6359,12.5924437,41.9092755
6360,12.588534,41.9087459
6361,12.5887091,41.9116848
6362,12.5961346,41.912181
6363,12.594666,41.9132805
6364,12.5952797,41.9134449
6365,12.5953697,41.9133428
6366,12.594794,41.9131806
6367,12.545304,41.9190216
6368,12.5472117,41.9180096
6369,12.5287593,41.8999264
6370,12.5305432,41.9013267
6371,12.523663,41.8973391
6372,12.5303703,41.9010339
6373,12.5306597,41.9012737
6374,12.5312424,41.9021294
6375,12.523909,41.8973061
6376,12.5302885,41.9010734
6377,12.531105,41.9021269
6378,12.5312735,41.9023774
6379,12.531366,41.9023384
6380,12.5304861,41.9009656
6381,12.5107335,41.8963794
6382,12.5152396,41.8939856
6383,12.5147566,41.8933944
6384,12.5170889,41.8941546
6385,12.516326,41.8936509
6386,12.516547,41.8935511
6387,12.5030878,41.9047552
6388,12.503899,41.9052379
6389,12.4713838,41.9187391
6390,12.4962857,41.8758523
6391,12.4969956,41.8756728
6392,12.4969539,41.8757309
6393,12.4902624,41.8671026
6394,12.4902379,41.8668837
6395,12.5073835,41.9096796
6396,12.503612,41.9081416
6397,12.5123557,41.8997441
6398,12.5111752,41.8994809
6399,12.5141143,41.899842
6400,12.5150029,41.9003042
6401,12.5147044,41.9006462
6402,12.5133111,41.9006357
6403,12.5146016,41.9007356
6404,12.5188919,41.9016805
6405,12.5093341,41.9069981
6406,12.5380565,41.8935653
6407,12.5282664,41.8911833
6408,12.5333523,41.8888397
6409,12.5325197,41.8889997
6410,12.5312374,41.8883327
6411,12.5060752,41.8793681
6412,12.5052234,41.8781213
6413,12.5041646,41.8757126
6414,12.5028256,41.8764652
6415,12.504094,41.8767382
6416,12.4956386,41.8788332
6417,12.50634,41.8793483
6418,12.5060091,41.8777775
6419,12.5020824,41.8698803
6420,12.5026724,41.8621897
6421,12.5026811,41.8628576
6422,12.5004321,41.8641105
6423,12.5022624,41.8628871
6424,12.5025489,41.8626973
6425,12.5022815,41.8625753
6426,12.5026726,41.8629276
6427,12.4995964,41.8631905
6428,12.4994662,41.8632548
6429,12.4986411,41.8624046
6430,12.4986272,41.8603038
6431,12.4990699,41.8609833
6432,12.499911,41.8601768
6433,12.5007741,41.8599804
6434,12.4997503,41.8598503
6435,12.5002902,41.8663884
6436,12.5012735,41.8651021
6437,12.5033709,41.9079329
6438,12.4969466,41.8561394
6439,12.4967779,41.8593303
6440,12.4973143,41.8597422
6441,12.4961106,41.858865
6442,12.4964306,41.8586064
6443,12.4965171,41.8585389
6444,12.5019047,41.8591453
6445,12.5020497,41.859073
6446,12.5011695,41.8573826
6447,12.5013056,41.8573258
6448,12.4998753,41.8576956
6449,12.4968418,41.8574665
6450,12.4965916,41.8574309
6451,12.4967292,41.8569053
6452,12.4969852,41.8569402
6453,12.463606,41.9320905
6454,12.4736751,41.9149796
6455,12.4752015,41.9114668
6456,12.4194148,41.8042112
6457,12.423886,41.811556
6458,12.4286555,41.8139902
6459,12.4327341,41.8169281
6460,12.4353891,41.8189119
6461,12.4361793,41.8195182
6462,12.4268221,41.8125778
6463,12.4380633,41.8209038
6464,12.4413015,41.8233893
6465,12.4727746,41.9147866
6466,12.5981293,41.9658328
6467,12.6103536,41.9701457
6468,12.6115072,41.9699854
6469,12.6125628,41.9695767
6470,12.6131143,41.9700105
6471,12.6133314,41.9708719
6472,12.6180417,41.9688366
6473,12.6188355,41.9682001
6474,12.5668921,41.9191763
6475,12.5658872,41.9200271
6476,12.5662958,41.9207061
6477,12.5656044,41.9197043
6478,12.5669082,41.9197935
6479,12.5659475,41.9199813
6480,12.5651058,41.9220097
6481,12.5653095,41.9228007
6482,12.5658409,41.9224595
6483,12.5660976,41.9221658
6484,12.565324,41.9222054
6485,12.5648489,41.9232136
6486,12.5646015,41.9215096
6487,12.5645018,41.9214228
6488,12.5636819,41.9211911
6489,12.5619897,41.9206497
6490,12.5613911,41.9184972
6491,12.5663755,41.9214606
6492,12.5644172,41.9184561
6493,12.5656479,41.9192072
6494,12.5671283,41.9193569
6495,12.5653478,41.9195462
6496,12.5673539,41.9188909
6497,12.5677329,41.9189609
6498,12.5618462,41.9159017
6499,12.5577401,41.9194095
6500,12.5557166,41.9194087
6501,12.5707593,41.920728
6502,12.5704285,41.9227518
6503,12.5708309,41.9242803
6504,12.4730528,41.9140823
6505,12.4741379,41.9101585
6506,12.4584527,41.8875573
6507,12.4750567,41.9115337
6508,12.4741881,41.9113118
6509,12.4731455,41.911014
6510,12.4777756,41.8977505
6511,12.4797629,41.8977128
6512,12.4802818,41.8977689
6513,12.4785519,41.9001389
6514,12.4810908,41.8993849
6515,12.4596863,41.7928557
6516,12.4621931,41.7932585
6517,12.4653154,41.790604
6518,12.4601792,41.7932612
6519,12.4652272,41.7904223
6520,12.4590736,41.7942484
6521,12.464316,41.7919492
6522,12.4592882,41.7941296
6523,12.4622322,41.794305
6524,12.4655657,41.7926634
6525,12.4602495,41.7934839
6526,12.4545984,41.7949641
6527,12.4655513,41.7911461
6528,12.4531389,41.7959886
6529,12.4672745,41.9007058
6530,12.4552738,41.901481
6531,12.4662074,41.9011963
6532,12.4733499,41.9132977
6533,12.4748126,41.900101
6534,12.4748742,41.9005325
6535,12.4751761,41.90315
6536,12.4762273,41.9014795
6537,12.4758652,41.9022554
6538,12.4751466,41.9029284
6539,12.4749669,41.9016671
6540,12.4768259,41.9024653
6541,12.4777506,41.9025071
6542,12.4659055,41.8973591
6543,12.4663046,41.8968965
6544,12.4667301,41.8977704
6545,12.5161236,41.8700616
6546,12.5160387,41.8687244
6547,12.517967,41.8687315
6548,12.4315487,41.9992709
6549,12.4356944,41.9982991
6550,12.440083,41.9957325
6551,12.4456243,41.9939144
6552,12.4539508,41.9982326
6553,12.4590424,41.9975655
6554,12.4674265,41.8784339
6555,12.4676705,41.8777277
6556,12.4681593,41.8776853
6557,12.4675427,41.877699
6558,12.4678611,41.8770917
6559,12.4672953,41.8783598
6560,12.4676587,41.8775169
6561,12.4902086,41.9189911
6562,12.4810454,41.9155805
6563,12.4813403,41.9157771
6564,12.4810265,41.9159069
6565,12.4823884,41.9158775
6566,12.4816773,41.9163846
6567,12.4819081,41.9162801
6568,12.4819994,41.9164284
6569,12.5052129,41.9244742
6570,12.5051496,41.9244107
6571,12.5061399,41.9239294
6572,12.5060761,41.9238663
6573,12.5129357,41.9105637
6574,12.5129829,41.9104594
6575,12.5132501,41.9104674
6576,12.5131955,41.9104342
6577,12.5129703,41.9106283
6578,12.5140188,41.9108714
6579,12.5163278,41.9107808
6580,12.4277208,41.8979948
6581,12.4266788,41.8985331
6582,12.4251189,41.8984813
6583,12.4271976,41.8995264
6584,12.4285246,41.9000163
6585,12.4743342,41.8799467
6586,12.487569,41.885799
6587,12.4977822,41.8825599
6588,12.5594317,41.8520346
6589,12.4697177,41.7936742
6590,12.4703678,41.7937313
6591,12.4647969,41.7914361
6592,12.4679967,41.792553
6593,12.4660679,41.7922555
6594,12.4722699,41.7910721
6595,12.4648275,41.793501
6596,12.4697168,41.7932533
6597,12.4694685,41.7917796
6598,12.4595421,41.7928109
6599,12.4706088,41.7923952
6600,12.4681532,41.7909998
6601,12.4697862,41.7927259
6602,12.4712559,41.7904435
6603,12.4644704,41.794413
6604,12.4657062,41.791533
6605,12.4685867,41.7922343
6606,12.4686381,41.7934527
6607,12.4659566,41.7925126
6608,12.4703829,41.7936323
6609,12.4676301,41.792941
6610,12.4528454,41.7959167
6611,12.4530457,41.7971855
6612,12.4739162,41.9018085
6613,12.4270417,41.8993261
6614,12.4278044,41.8984311
6615,12.4257293,41.9019435
6616,12.4262845,41.9016839
6617,12.4253505,41.9048179
6618,12.4254701,41.903705
6619,12.4292415,41.8985792
6620,12.4275958,41.9009174
6621,12.4266087,41.9014936
6622,12.4567701,41.7922082
6623,12.4572518,41.7941548
6624,12.4577272,41.7919602
6625,12.4515342,41.793127
6626,12.4505025,41.7929134
6627,12.4465235,41.7910341
6628,12.4749416,41.9049358
6629,12.4711161,41.9031346
6630,12.4648109,41.9007858
6631,12.4638704,41.9014958
6632,12.4627813,41.8997261
6633,12.4706896,41.9118871
6634,12.4704479,41.9120853
6635,12.4659696,41.7946
6636,12.4662768,41.7946191
6637,12.4682465,41.795088
6638,12.4698409,41.7948488
6639,12.452913,41.7971811
6640,12.4525623,41.7960643
6641,12.4518932,41.7934382
6642,12.4516931,41.7916097
6643,12.4532331,41.7910417
6644,12.4843372,41.8990443
6645,12.4837036,41.898957
6646,12.4837698,41.8987142
6647,12.4844317,41.8988142
6648,12.483157,41.8986025
6649,12.4822283,41.8993656
6650,12.4825781,41.9001849
6651,12.4861439,41.9023863
6652,12.476415,41.8977056
6653,12.475605,41.8977984
6654,12.4760299,41.8962493
6655,12.5151354,41.8717197
6656,12.5162976,41.8724117
6657,12.5174658,41.8718299
6658,12.5177128,41.8712515
6659,12.5135757,41.8742393
6660,12.5158115,41.8727562
6661,12.5169659,41.8731275
6662,12.5201119,41.8737189
6663,12.5183834,41.8742352
6664,12.5210447,41.8722268
6665,12.5196066,41.8733328
6666,12.519568,41.8713392
6667,12.5182454,41.8723245
6668,12.5201377,41.8729116
6669,12.5193142,41.8743266
6670,12.5220591,41.8714068
6671,12.5243061,41.8693359
6672,12.5229402,41.8688785
6673,12.5231419,41.8690685
6674,12.5187891,41.8719211
6675,12.5183791,41.8713454
6676,12.5202887,41.8727998
6677,12.5189644,41.8717897
6678,12.5286925,41.865617
6679,12.5173231,41.8768774
6680,12.5194868,41.8772162
6681,12.5171534,41.8794704
6682,12.5169311,41.8793457
6683,12.5192375,41.8771606
6684,12.5190672,41.8775654
6685,12.5228033,41.8747611
6686,12.5504126,41.8491213
6687,12.5503165,41.8490978
6688,12.5489576,41.8461556
6689,12.5490274,41.8447647
6690,12.54395,41.845056
6691,12.543792,41.8438685
6692,12.5514141,41.844624
6693,12.4995931,41.8512161
6694,12.5012514,41.8514294
6695,12.5031345,41.8517287
6696,12.5029888,41.8530179
6697,12.5025888,41.8529154
6698,12.5011229,41.8520903
6699,12.5028521,41.8523073
6700,12.5032863,41.8524152
6701,12.5101474,41.8541798
6702,12.5010984,41.8522238
6703,12.5027918,41.8524414
6704,12.5032192,41.8525472
6705,12.5096306,41.8542497
6706,12.5060755,41.8532816
6707,12.5060483,41.8534376
6708,12.5015157,41.8545102
6709,12.5000619,41.8548628
6710,12.5002425,41.8548206
6711,12.5000976,41.854506
6712,12.4999336,41.8545516
6713,12.5010241,41.8537705
6714,12.5088237,41.7913312
6715,12.5046885,41.7944888
6716,12.4703892,41.7935741
6717,12.4719435,41.7933822
6718,12.4738231,41.792648
6719,12.4730724,41.7917356
6720,12.4524242,41.7941199
6721,12.4538212,41.7955076
6722,12.4539253,41.79543
6723,12.4536324,41.7943005
6724,12.4543719,41.7941443
6725,12.4548711,41.794041
6726,12.4550343,41.7947198
6727,12.4570859,41.7934827
6728,12.4582454,41.7932537
6729,12.4624288,41.7934555
6730,12.4507192,41.7922531
6731,12.4520102,41.7926411
6732,12.5150578,41.8322748
6733,12.514968,41.8323737
6734,12.4124072,41.9292957
6735,12.412715,41.9286238
6736,12.4135227,41.9277384
6737,12.452086,41.7929158
6738,12.4518988,41.7930458
6739,12.4474061,41.7909343
6740,12.5041478,41.7949072
6741,12.5113227,41.8101797
6742,12.5068479,41.8034432
6743,12.5069083,41.8036967
6744,12.5067945,41.8038439
6745,12.5067487,41.8040854
6746,12.5065037,41.803933
6747,12.5061659,41.8038127
6748,12.506098,41.8035317
6749,12.483195,41.8091248
6750,12.4541053,41.8275182
6751,12.461981,41.8189058
6752,12.459692,41.8214203
6753,12.4532255,41.8178926
6754,12.4539431,41.8171462
6755,12.4574064,41.8156801
6756,12.4595709,41.8152308
6757,12.4610868,41.8149283
6758,12.460895,41.8145834
6759,12.4700372,41.8403633
6760,12.4730864,41.8382799
6761,12.4716111,41.8905764
6762,12.4714564,41.8906054
6763,12.4783612,41.8891251
6764,12.5066808,41.8904195
6765,12.4529667,41.8277429
6766,12.4689209,41.8263729
6767,12.4721752,41.8254333
6768,12.4721875,41.8251791
6769,12.4733886,41.8234737
6770,12.4724153,41.8228727
6771,12.4719177,41.8252917
6772,12.4715859,41.8226573
6773,12.4712505,41.8227467
6774,12.4709693,41.8220951
6775,12.4705323,41.8201005
6776,12.4717455,41.8226164
6777,12.4715228,41.8224931
6778,12.4713097,41.822341
6779,12.4637909,41.8183818
6780,12.4533703,41.8009649
6781,12.4539611,41.8008898
6782,12.4533342,41.8008343
6783,12.4539553,41.8007486
6784,12.4561234,41.8066201
6785,12.457066,41.8081782
6786,12.4562357,41.8066008
6787,12.4571455,41.8081242
6788,12.4610143,41.8145572
6789,12.4612046,41.8149107
6790,12.4804867,41.7976793
6791,12.4809876,41.797459
6792,12.4804682,41.797531
6793,12.457055,41.8361031
6794,12.4644897,41.8465562
6795,12.4964955,41.9432211
6796,12.4967061,41.9432236
6797,12.4967871,41.9435358
6798,12.4980056,41.986717
6799,12.4706562,41.859026
6800,12.4103314,41.8089823
6801,12.4151951,41.8085783
6802,12.4195738,41.8076518
6803,12.4151385,41.8082867
6804,12.4150564,41.8080544
6805,12.4194245,41.8074307
6806,12.4196355,41.8079331
6807,12.3951429,41.8123355
6808,12.3947181,41.8119532
6809,12.3920284,41.8183378
6810,12.3907958,41.8179327
6811,12.3903671,41.8187284
6812,12.4034763,41.8101388
6813,12.5701856,41.9437088
6814,12.4620512,41.9306541
6815,12.4596587,41.9315983
6816,12.5056133,41.913832
6817,12.5066591,41.9145144
6818,12.5077966,41.9135945
6819,12.4795349,41.8226461
6820,12.4790852,41.8248771
6821,12.4792688,41.8246042
6822,12.5611693,41.8251534
6823,12.5625859,41.826082
6824,12.5631004,41.8257876
6825,12.5666002,41.8207447
6826,12.6126488,41.9705517
6827,12.61143,41.9706538
6828,12.6119364,41.9709282
6829,12.6005075,41.9526489
6830,12.5979012,41.9503664
6831,12.5982109,41.9490692
6832,12.5986131,41.9488692
6833,12.5991624,41.9487591
6834,12.6006657,41.9483383
6835,12.602495,41.9477866
6836,12.6035861,41.9464883
6837,12.6044112,41.9424039
6838,12.6054567,41.9340122
6839,12.4427535,41.9136039
6840,12.4415977,41.9180318
6841,12.4416761,41.9192602
6842,12.4413516,41.9198462
6843,12.4418657,41.919733
6844,12.4403688,41.9206651
6845,12.4381572,41.9216167
6846,12.4391205,41.9246392
6847,12.4389422,41.9248295
6848,12.4392377,41.9248722
6849,12.4416352,41.9131693
6850,12.5323096,41.9247799
6851,12.5346683,41.9244335
6852,12.5327251,41.9242949
6853,12.5341204,41.9242182
6854,12.53556,41.9249484
6855,12.4496712,41.8944502
6856,12.4504788,41.8945353
6857,12.449271,41.8944592
6858,12.4465968,41.9330009
6859,12.4529457,41.933554
6860,12.4466144,41.9325734
6861,12.4526315,41.9334466
6862,12.4449213,41.9322896
6863,12.4439066,41.9274186
6864,12.4394019,41.9356039
6865,12.4385706,41.9349801
6866,12.4396764,41.9345751
6867,12.4397058,41.9351372
6868,12.4376297,41.9370097
6869,12.4446168,41.9319962
6870,12.4444895,41.9323468
6871,12.5311781,41.9227003
6872,12.5323588,41.9235502
6873,12.5316813,41.9238588
6874,12.5328985,41.9235816
6875,12.5268206,41.9086436
6876,12.5270326,41.908681
6877,12.5237782,41.9103483
6878,12.5227586,41.910112
6879,12.525372,41.9140688
6880,12.5251307,41.9121272
6881,12.5230266,41.9095919
6882,12.5256215,41.9100061
6883,12.5177033,41.9094213
6884,12.5160073,41.9107251
6885,12.5187435,41.9091528
6886,12.519621,41.9089365
6887,12.519981,41.9096819
6888,12.5185046,41.908646
6889,12.517515,41.9089597
6890,12.5191015,41.9099141
6891,12.5180823,41.9101911
6892,12.515031,41.9075873
6893,12.5176688,41.9083617
6894,12.5182363,41.9077187
6895,12.5172686,41.9073732
6896,12.5168209,41.9081096
6897,12.5141798,41.9107708
6898,12.5151821,41.909002
6899,12.515969,41.907863
6900,12.5165432,41.9063624
6901,12.5121242,41.9089593
6902,12.5122102,41.9088722
6903,12.5121811,41.9085759
6904,12.5130598,41.9104263
6905,12.5125235,41.9096238
6906,12.5174312,41.9069779
6907,12.5157804,41.9069779
6908,12.5170762,41.9072335
6909,12.5163611,41.9070983
6910,12.5134,41.9089174
6911,12.5159885,41.9093864
6912,12.5168838,41.9100418
6913,12.5171046,41.9104463
6914,12.4867885,41.9290236
6915,12.489489,41.9299936
6916,12.4881625,41.9292956
6917,12.487642,41.929696
6918,12.4887032,41.9265898
6919,12.4865332,41.9219353
6920,12.4863515,41.921685
6921,12.4843109,41.9232388
6922,12.4859847,41.9189741
6923,12.480945,41.922808
6924,12.4811524,41.9228611
6925,12.4918267,41.9228847
6926,12.4924856,41.9229039
6927,12.4200179,41.9321706
6928,12.5328552,41.9222068
