osmid,y,x,street_count,highway,ref,geometry
334398520,41.7689047,12.3129463,3,,,POINT (12.3129463 41.7689047)
334398521,41.7690928,12.3132275,3,,,POINT (12.3132275 41.7690928)
334398522,41.7688075,12.3127712,3,,,POINT (12.3127712 41.7688075)
334398545,41.7712262,12.3087707,3,,,POINT (12.3087707 41.7712262)
334398663,41.7693428,12.3136167,3,,,POINT (12.3136167 41.7693428)
334398664,41.7717684,12.3095727,4,,,POINT (12.3095727 41.7717684)
334398665,41.7722933,12.310358,4,,,POINT (12.310358 41.7722933)
334398684,41.7728148,12.3111467,3,,,POINT (12.3111467 41.7728148)
334398686,41.76985,12.3085697,3,,,POINT (12.3085697 41.76985)
334398697,41.7700108,12.3092869,4,,,POINT (12.3092869 41.7700108)
334398698,41.7702272,12.3102,4,,,POINT (12.3102 41.7702272)
334398699,41.770443,12.3111187,4,,,POINT (12.3111187 41.770443)
334398700,41.7706475,12.3120167,4,,,POINT (12.3120167 41.7706475)
334398701,41.7708781,12.3130805,3,,,POINT (12.3130805 41.7708781)
334529258,41.9191303,12.5257965,3,,,POINT (12.5257965 41.9191303)
335382476,41.862396,12.5688634,5,traffic_signals,,POINT (12.5688634 41.862396)
335382544,41.8623958,12.5693063,4,traffic_signals,,POINT (12.5693063 41.8623958)
335383127,41.8614487,12.56936,3,,,POINT (12.56936 41.8614487)
335387921,41.8657143,12.5675258,3,,,POINT (12.5675258 41.8657143)
335388045,41.8657506,12.567959,3,,,POINT (12.567959 41.8657506)
335389740,41.8733131,12.5690898,3,,,POINT (12.5690898 41.8733131)
335389974,41.8733319,12.5695765,3,,,POINT (12.5695765 41.8733319)
335391102,41.8730692,12.5729503,3,,,POINT (12.5729503 41.8730692)
335396160,41.8720316,12.5763469,3,traffic_signals,,POINT (12.5763469 41.8720316)
335605524,41.9073738,12.5642775,3,,,POINT (12.5642775 41.9073738)
335605531,41.9071119,12.564315,3,,,POINT (12.564315 41.9071119)
335605568,41.9076044,12.5642049,3,,,POINT (12.5642049 41.9076044)
335605980,41.9088783,12.5628635,3,,,POINT (12.5628635 41.9088783)
335606013,41.9088031,12.5623606,1,,,POINT (12.5623606 41.9088031)
335606039,41.9103479,12.563285,3,,,POINT (12.563285 41.9103479)
335606096,41.9112301,12.5645804,3,,,POINT (12.5645804 41.9112301)
335606119,41.9106712,12.565158,3,,,POINT (12.565158 41.9106712)
335606123,41.9106681,12.56532,3,,,POINT (12.56532 41.9106681)
335606165,41.9095068,12.5652311,3,,,POINT (12.5652311 41.9095068)
335606193,41.9095311,12.5650615,3,,,POINT (12.5650615 41.9095311)
335607316,41.9121893,12.5625477,3,,,POINT (12.5625477 41.9121893)
335607397,41.912275,12.5630694,1,,,POINT (12.5630694 41.912275)
335607931,41.9132901,12.5614696,3,,,POINT (12.5614696 41.9132901)
335608182,41.9117065,12.5640116,3,,,POINT (12.5640116 41.9117065)
335608210,41.9119091,12.5646961,1,,,POINT (12.5646961 41.9119091)
335695748,41.9154415,12.5612716,3,,,POINT (12.5612716 41.9154415)
335696063,41.9156201,12.5614947,3,,,POINT (12.5614947 41.9156201)
336591754,41.8845422,12.5223382,3,,,POINT (12.5223382 41.8845422)
336604863,41.8781864,12.5183236,3,,,POINT (12.5183236 41.8781864)
337923670,41.7797577,12.3313701,3,,,POINT (12.3313701 41.7797577)
337924280,41.7835082,12.3270036,4,,,POINT (12.3270036 41.7835082)
337924285,41.787482,12.3223269,3,,,POINT (12.3223269 41.787482)
337924724,41.7793992,12.3308361,3,,,POINT (12.3308361 41.7793992)
337924953,41.783146,12.3264552,3,,,POINT (12.3264552 41.783146)
337934654,41.7815928,12.3310219,3,,,POINT (12.3310219 41.7815928)
337934696,41.7813038,12.3305377,4,,,POINT (12.3305377 41.7813038)
337934715,41.7809462,12.3299908,4,,,POINT (12.3299908 41.7809462)
337935128,41.7805894,12.3294439,4,,,POINT (12.3294439 41.7805894)
337935129,41.7802412,12.3289237,1,,,POINT (12.3289237 41.7802412)
337935529,41.7832817,12.329281,3,,,POINT (12.329281 41.7832817)
337935961,41.7828849,12.3286868,4,,,POINT (12.3286868 41.7828849)
337935964,41.7825404,12.3281442,4,,,POINT (12.3281442 41.7825404)
337935969,41.7821754,12.3275953,4,,,POINT (12.3275953 41.7821754)
337935973,41.781817,12.3270558,3,,,POINT (12.3270558 41.781817)
337937564,41.7811037,12.3279056,1,,,POINT (12.3279056 41.7811037)
337937571,41.782796,12.3259009,3,,,POINT (12.3259009 41.782796)
337937604,41.7829178,12.3260891,3,,,POINT (12.3260891 41.7829178)
337938191,41.786896,12.321428,3,,,POINT (12.321428 41.786896)
337944445,41.7862663,12.320514,3,,,POINT (12.320514 41.7862663)
337945907,41.7840157,12.3204965,3,,,POINT (12.3204965 41.7840157)
337945918,41.784735,12.3182045,3,,,POINT (12.3182045 41.784735)
337946396,41.7838237,12.3211973,3,,,POINT (12.3211973 41.7838237)
337946398,41.7846697,12.3224445,1,,,POINT (12.3224445 41.7846697)
337947677,41.7845323,12.3212549,3,,,POINT (12.3212549 41.7845323)
337947944,41.7858007,12.3197839,3,,,POINT (12.3197839 41.7858007)
337970625,41.7840552,12.3205583,3,,,POINT (12.3205583 41.7840552)
337970761,41.7853205,12.3190697,3,,,POINT (12.3190697 41.7853205)
337974422,41.7819753,12.3246417,1,,,POINT (12.3246417 41.7819753)
337984256,41.7805296,12.3224916,1,,,POINT (12.3224916 41.7805296)
337986335,41.7799976,12.3208223,1,,,POINT (12.3208223 41.7799976)
337986339,41.7808442,12.3221138,4,,,POINT (12.3221138 41.7808442)
337986340,41.7821417,12.3240581,1,,,POINT (12.3240581 41.7821417)
337987002,41.7809576,12.3203416,1,,,POINT (12.3203416 41.7809576)
337987004,41.7815713,12.3212848,4,,,POINT (12.3212848 41.7815713)
337987006,41.7829927,12.3234226,3,,,POINT (12.3234226 41.7829927)
337987789,41.7817129,12.3198695,1,,,POINT (12.3198695 41.7817129)
337987790,41.7821805,12.3205805,4,,,POINT (12.3205805 41.7821805)
337987791,41.7834371,12.322469,3,,,POINT (12.322469 41.7834371)
337996262,41.782902,12.3197473,3,,,POINT (12.3197473 41.782902)
337997998,41.7835405,12.3189705,3,,,POINT (12.3189705 41.7835405)
337998616,41.7841775,12.3198956,3,,,POINT (12.3198956 41.7841775)
337999903,41.7829355,12.3154846,3,,,POINT (12.3154846 41.7829355)
338000533,41.7817829,12.3168258,1,,,POINT (12.3168258 41.7817829)
338000599,41.7833282,12.3160668,3,,,POINT (12.3160668 41.7833282)
338000963,41.7821687,12.3174064,1,,,POINT (12.3174064 41.7821687)
338001043,41.7837299,12.3166838,3,,,POINT (12.3166838 41.7837299)
338001551,41.7826473,12.3179384,1,,,POINT (12.3179384 41.7826473)
338001938,41.78303,12.3184874,1,,,POINT (12.3184874 41.78303)
338005044,41.7803102,12.3275265,1,,,POINT (12.3275265 41.7803102)
338005046,41.7785573,12.3295594,4,,,POINT (12.3295594 41.7785573)
338005318,41.775716,12.3328285,3,,,POINT (12.3328285 41.775716)
338009658,41.7859423,12.3305978,3,,,POINT (12.3305978 41.7859423)
338010996,41.7870205,12.3342828,3,,,POINT (12.3342828 41.7870205)
338012757,41.7866667,12.3344245,1,,,POINT (12.3344245 41.7866667)
338013510,41.7861403,12.335193,3,,,POINT (12.335193 41.7861403)
338014716,41.7850102,12.3340976,3,,,POINT (12.3340976 41.7850102)
338015145,41.7854894,12.3337394,4,,,POINT (12.3337394 41.7854894)
338015147,41.7859474,12.3333502,4,,,POINT (12.3333502 41.7859474)
338015150,41.786417,12.3329664,3,,,POINT (12.3329664 41.786417)
338015844,41.7834124,12.3325733,3,,,POINT (12.3325733 41.7834124)
338016515,41.7845783,12.3360443,4,,,POINT (12.3360443 41.7845783)
338021850,41.7853156,12.3422199,3,,,POINT (12.3422199 41.7853156)
338021852,41.7784971,12.3462953,3,,,POINT (12.3462953 41.7784971)
338021861,41.7783412,12.3468854,3,,,POINT (12.3468854 41.7783412)
338034041,41.779939,12.3434908,3,,,POINT (12.3434908 41.779939)
338034323,41.7808786,12.342936,1,,,POINT (12.342936 41.7808786)
338035339,41.7799084,12.344373,4,,,POINT (12.344373 41.7799084)
338035340,41.7800796,12.3442123,3,,,POINT (12.3442123 41.7800796)
338035752,41.7794473,12.3448511,3,,,POINT (12.3448511 41.7794473)
338036224,41.7801782,12.3452726,4,,,POINT (12.3452726 41.7801782)
338036235,41.7801055,12.3450494,4,,,POINT (12.3450494 41.7801055)
338037005,41.7791671,12.3458539,3,,,POINT (12.3458539 41.7791671)
338037027,41.7789802,12.3453357,4,,,POINT (12.3453357 41.7789802)
338037044,41.7790902,12.3456661,4,,,POINT (12.3456661 41.7790902)
338037519,41.7803846,12.3448943,4,,,POINT (12.3448943 41.7803846)
338037520,41.780451,12.3451094,4,,,POINT (12.3451094 41.780451)
338037523,41.7813027,12.3476239,3,,,POINT (12.3476239 41.7813027)
338040158,41.783672,12.3460469,3,,,POINT (12.3460469 41.783672)
338048337,41.7834953,12.3477834,3,,,POINT (12.3477834 41.7834953)
338048341,41.7836054,12.3493706,4,,,POINT (12.3493706 41.7836054)
338048352,41.7813544,12.3443223,3,,,POINT (12.3443223 41.7813544)
338048776,41.7814132,12.3445351,4,,,POINT (12.3445351 41.7814132)
338048777,41.782227,12.3470741,3,,,POINT (12.3470741 41.782227)
338049280,41.7808806,12.3463305,4,,,POINT (12.3463305 41.7808806)
338049529,41.7818264,12.3457802,4,,,POINT (12.3457802 41.7818264)
338049847,41.7806048,12.3465166,3,,,POINT (12.3465166 41.7806048)
338050092,41.7826793,12.3452926,1,,,POINT (12.3452926 41.7826793)
338050548,41.7816937,12.3484168,1,,,POINT (12.3484168 41.7816937)
338050551,41.7833585,12.3474057,1,,,POINT (12.3474057 41.7833585)
338050587,41.7821379,12.3471356,3,,,POINT (12.3471356 41.7821379)
338050662,41.7823018,12.3476376,3,,,POINT (12.3476376 41.7823018)
338050681,41.7823313,12.3470153,3,,,POINT (12.3470153 41.7823313)
338050994,41.7824879,12.3475109,3,,,POINT (12.3475109 41.7824879)
338051366,41.7830795,12.3465429,3,,,POINT (12.3465429 41.7830795)
338051639,41.7835096,12.3468594,3,,,POINT (12.3468594 41.7835096)
338051991,41.7795045,12.3499122,3,,,POINT (12.3499122 41.7795045)
338052866,41.7798007,12.3499189,3,,,POINT (12.3499189 41.7798007)
338055054,41.7815229,12.3500815,3,,,POINT (12.3500815 41.7815229)
338056182,41.7841811,12.3495641,4,,,POINT (12.3495641 41.7841811)
338064071,41.7840443,12.3492705,4,,,POINT (12.3492705 41.7840443)
338064101,41.7891715,12.3468665,3,,,POINT (12.3468665 41.7891715)
338064105,41.7898769,12.3475057,3,,,POINT (12.3475057 41.7898769)
338064113,41.7896653,12.348202,3,,,POINT (12.348202 41.7896653)
338064341,41.7893537,12.3465411,3,,,POINT (12.3465411 41.7893537)
338064413,41.7893441,12.3470049,3,,,POINT (12.3470049 41.7893441)
338064496,41.7895163,12.3467246,3,,,POINT (12.3467246 41.7895163)
338065567,41.7901969,12.3480637,6,,,POINT (12.3480637 41.7901969)
338065575,41.789972,12.347289,3,,,POINT (12.347289 41.789972)
338078045,41.7836972,12.3469387,3,,,POINT (12.3469387 41.7836972)
338078716,41.7880101,12.3463038,3,,,POINT (12.3463038 41.7880101)
338078718,41.7884503,12.3462028,3,,,POINT (12.3462028 41.7884503)
338078864,41.7881377,12.3458675,3,,,POINT (12.3458675 41.7881377)
338078988,41.7838045,12.3464369,3,,,POINT (12.3464369 41.7838045)
338079077,41.7840187,12.346741,3,,,POINT (12.346741 41.7840187)
338083546,41.7837316,12.3405072,1,,,POINT (12.3405072 41.7837316)
338083548,41.7843807,12.3425117,4,,,POINT (12.3425117 41.7843807)
338083549,41.7844511,12.3427228,4,,,POINT (12.3427228 41.7844511)
338083554,41.7851247,12.3445334,3,,,POINT (12.3445334 41.7851247)
338083580,41.7842362,12.3425985,3,,,POINT (12.3425985 41.7842362)
338084057,41.7843054,12.3428174,4,,,POINT (12.3428174 41.7843054)
338084381,41.7848108,12.34469,3,,,POINT (12.34469 41.7848108)
338084826,41.7837863,12.3477565,3,,,POINT (12.3477565 41.7837863)
338084935,41.7840211,12.3453917,3,,,POINT (12.3453917 41.7840211)
338084978,41.7842136,12.3456495,3,,,POINT (12.3456495 41.7842136)
338085025,41.7838239,12.3457083,3,,,POINT (12.3457083 41.7838239)
338085081,41.7840246,12.3459968,3,,,POINT (12.3459968 41.7840246)
338085137,41.7874165,12.3450085,4,,,POINT (12.3450085 41.7874165)
338085716,41.7875323,12.3446537,3,,,POINT (12.3446537 41.7875323)
338085717,41.7877626,12.3445156,3,,,POINT (12.3445156 41.7877626)
338085746,41.7897017,12.3449465,3,,,POINT (12.3449465 41.7897017)
338085751,41.7898727,12.3451902,3,,,POINT (12.3451902 41.7898727)
338085756,41.7902107,12.345381,3,,,POINT (12.345381 41.7902107)
338087201,41.7926948,12.3371988,1,,,POINT (12.3371988 41.7926948)
338087513,41.7885318,12.3458674,3,,,POINT (12.3458674 41.7885318)
338087674,41.7895603,12.3455632,3,,,POINT (12.3455632 41.7895603)
339039665,41.8298725,12.4803506,3,traffic_signals,,POINT (12.4803506 41.8298725)
339045535,41.8732811,12.4581337,3,,,POINT (12.4581337 41.8732811)
339426702,41.8777013,12.4557602,4,,,POINT (12.4557602 41.8777013)
339426703,41.8761705,12.4564883,4,,,POINT (12.4564883 41.8761705)
339427784,41.8755109,12.4578631,3,,,POINT (12.4578631 41.8755109)
339445288,41.8689618,12.5156978,3,,,POINT (12.5156978 41.8689618)
339504477,41.8572563,12.4145303,1,,,POINT (12.4145303 41.8572563)
339504492,41.856297,12.4172273,3,,,POINT (12.4172273 41.856297)
339506273,41.8740228,12.4273485,1,,,POINT (12.4273485 41.8740228)
339506498,41.8753932,12.4248349,3,,,POINT (12.4248349 41.8753932)
339507246,41.8772155,12.4262817,3,,,POINT (12.4262817 41.8772155)
339511139,41.8578113,12.4351974,3,,,POINT (12.4351974 41.8578113)
339511348,41.8600357,12.4319337,1,,,POINT (12.4319337 41.8600357)
339514807,41.8552198,12.4231886,4,,,POINT (12.4231886 41.8552198)
339514888,41.8560783,12.423769,1,,,POINT (12.423769 41.8560783)
339544140,41.8780915,12.572787,3,,,POINT (12.572787 41.8780915)
342479106,41.7940351,12.35438,1,,,POINT (12.35438 41.7940351)
342481982,41.7834458,12.3582693,1,,,POINT (12.3582693 41.7834458)
342481995,41.7883753,12.3552181,1,,,POINT (12.3552181 41.7883753)
342496180,41.7895008,12.3647469,3,,,POINT (12.3647469 41.7895008)
342496212,41.7878997,12.3706486,3,,,POINT (12.3706486 41.7878997)
342496237,41.7902732,12.3747719,1,,,POINT (12.3747719 41.7902732)
342496239,41.7899869,12.3735932,4,,,POINT (12.3735932 41.7899869)
342496264,41.791046,12.3730907,3,,,POINT (12.3730907 41.791046)
342496266,41.7923324,12.3725479,3,,,POINT (12.3725479 41.7923324)
342496271,41.7940298,12.3723943,3,,,POINT (12.3723943 41.7940298)
342496283,41.7930599,12.3801567,3,,,POINT (12.3801567 41.7930599)
343847809,41.8617475,12.5664592,3,,,POINT (12.5664592 41.8617475)
343847811,41.8621095,12.5649988,3,,,POINT (12.5649988 41.8621095)
343847813,41.8619842,12.5655055,3,,,POINT (12.5655055 41.8619842)
343847819,41.861188,12.5661086,3,,,POINT (12.5661086 41.861188)
343847821,41.8613241,12.5662027,3,,,POINT (12.5662027 41.8613241)
343847827,41.8615486,12.5652961,3,,,POINT (12.5652961 41.8615486)
343847830,41.861417,12.5652404,3,,,POINT (12.5652404 41.861417)
343847836,41.8615544,12.5647034,3,,,POINT (12.5647034 41.8615544)
343847839,41.861328,12.5645751,3,,,POINT (12.5645751 41.861328)
343847841,41.8616098,12.5635348,3,,,POINT (12.5635348 41.8616098)
343847864,41.8607574,12.560996,4,,,POINT (12.560996 41.8607574)
343847888,41.8616335,12.5667526,3,,,POINT (12.5667526 41.8616335)
344333892,41.7840281,12.3579022,4,,,POINT (12.3579022 41.7840281)
344333900,41.7848161,12.3601734,3,,,POINT (12.3601734 41.7848161)
344333901,41.7855066,12.3621717,4,,,POINT (12.3621717 41.7855066)
344333902,41.7863266,12.3645057,4,,,POINT (12.3645057 41.7863266)
344333904,41.7865887,12.3652896,3,,,POINT (12.3652896 41.7865887)
344333906,41.7871546,12.36686,4,,,POINT (12.36686 41.7871546)
344333907,41.7873221,12.3673113,3,,,POINT (12.3673113 41.7873221)
344333909,41.7874418,12.3676124,3,,,POINT (12.3676124 41.7874418)
344333910,41.7877414,12.3684063,3,,,POINT (12.3684063 41.7877414)
344333911,41.7880216,12.3691634,3,,,POINT (12.3691634 41.7880216)
344333913,41.7881635,12.3695305,3,,,POINT (12.3695305 41.7881635)
344333914,41.7948923,12.3675155,1,,,POINT (12.3675155 41.7948923)
344333923,41.7904892,12.3685887,4,,,POINT (12.3685887 41.7904892)
344333925,41.7900533,12.3686565,3,,,POINT (12.3686565 41.7900533)
344333928,41.7899108,12.3681858,3,,,POINT (12.3681858 41.7899108)
344333933,41.7892668,12.3687842,3,,,POINT (12.3687842 41.7892668)
344333935,41.787562,12.3697688,3,,,POINT (12.3697688 41.787562)
344333944,41.7866051,12.3672052,3,,,POINT (12.3672052 41.7866051)
344333956,41.7883976,12.366977,1,,,POINT (12.366977 41.7883976)
344333957,41.788608,12.3678051,1,,,POINT (12.3678051 41.788608)
344333958,41.7889882,12.368519,1,,,POINT (12.368519 41.7889882)
344333963,41.7893678,12.36607,1,,,POINT (12.36607 41.7893678)
344333964,41.7887109,12.3702183,1,,,POINT (12.3702183 41.7887109)
344333966,41.7895571,12.3696059,3,,,POINT (12.3696059 41.7895571)
344333971,41.7858012,12.3648353,3,,,POINT (12.3648353 41.7858012)
344333972,41.7873078,12.3639088,1,,,POINT (12.3639088 41.7873078)
344333976,41.788192,12.3646361,1,,,POINT (12.3646361 41.788192)
344356800,41.7850969,12.3610038,3,,,POINT (12.3610038 41.7850969)
344356801,41.7857904,12.3629649,3,,,POINT (12.3629649 41.7857904)
344356802,41.7860622,12.3637347,3,,,POINT (12.3637347 41.7860622)
344356804,41.7883073,12.362345,3,,,POINT (12.362345 41.7883073)
344356805,41.7865484,12.3625417,1,,,POINT (12.3625417 41.7865484)
344356806,41.7866693,12.361456,3,,,POINT (12.361456 41.7866693)
344356807,41.7859693,12.3594361,3,,,POINT (12.3594361 41.7859693)
344356808,41.7862441,12.3602613,4,,,POINT (12.3602613 41.7862441)
344356809,41.7868071,12.3599308,3,,,POINT (12.3599308 41.7868071)
344356810,41.7873929,12.3595657,3,,,POINT (12.3595657 41.7873929)
344356811,41.7879521,12.3592435,3,,,POINT (12.3592435 41.7879521)
344356813,41.7876497,12.3583828,3,,,POINT (12.3583828 41.7876497)
344356814,41.7883196,12.3602552,1,,,POINT (12.3602552 41.7883196)
344356815,41.7879472,12.3612771,3,,,POINT (12.3612771 41.7879472)
344356816,41.7883465,12.3610384,1,,,POINT (12.3610384 41.7883465)
344356817,41.7872388,12.3611039,3,,,POINT (12.3611039 41.7872388)
344356818,41.7871032,12.3587091,4,,,POINT (12.3587091 41.7871032)
344356819,41.7863225,12.3564887,4,,,POINT (12.3564887 41.7863225)
344356820,41.7858218,12.3550148,3,,,POINT (12.3550148 41.7858218)
344356821,41.787921,12.3537155,1,,,POINT (12.3537155 41.787921)
344356822,41.7875148,12.3539677,4,,,POINT (12.3539677 41.7875148)
344356823,41.7829396,12.356799,3,,,POINT (12.356799 41.7829396)
344356824,41.7887866,12.357688,5,,,POINT (12.357688 41.7887866)
344356827,41.7880083,12.3554393,4,,,POINT (12.3554393 41.7880083)
344356828,41.787195,12.3529991,3,,,POINT (12.3529991 41.787195)
344356833,41.7848132,12.354271,4,,,POINT (12.354271 41.7848132)
344356836,41.7826591,12.3550619,4,,,POINT (12.3550619 41.7826591)
344356837,41.7822188,12.3554872,4,,,POINT (12.3554872 41.7822188)
344356924,41.7835167,12.3564482,4,,,POINT (12.3564482 41.7835167)
346451540,41.8918552,12.5203449,3,motorway_junction,,POINT (12.5203449 41.8918552)
346452350,41.891915,12.5204209,3,,,POINT (12.5204209 41.891915)
346453125,41.8912924,12.5216247,3,,,POINT (12.5216247 41.8912924)
347276660,41.7131769,12.3225767,4,,,POINT (12.3225767 41.7131769)
347276710,41.7147819,12.3178618,5,,,POINT (12.3178618 41.7147819)
347276715,41.7149939,12.3176102,5,,,POINT (12.3176102 41.7149939)
347277031,41.7149717,12.3180276,3,,,POINT (12.3180276 41.7149717)
347277037,41.7151079,12.3178006,3,,,POINT (12.3178006 41.7151079)
347297618,41.7302745,12.3376684,4,,,POINT (12.3376684 41.7302745)
347297738,41.730077,12.3378114,4,,,POINT (12.3378114 41.730077)
347298573,41.7075938,12.3370359,3,,,POINT (12.3370359 41.7075938)
347298638,41.7023041,12.3478609,4,,,POINT (12.3478609 41.7023041)
347298723,41.702707,12.3471745,3,,,POINT (12.3471745 41.702707)
347298954,41.7026492,12.347481,3,,,POINT (12.347481 41.7026492)
347299008,41.7030281,12.3474991,4,,,POINT (12.3474991 41.7030281)
347299675,41.7058121,12.3372096,3,,,POINT (12.3372096 41.7058121)
347299679,41.707098,12.3382656,3,,,POINT (12.3382656 41.707098)
347299903,41.707649,12.3330203,3,,,POINT (12.3330203 41.707649)
347299932,41.7088074,12.3339063,3,,,POINT (12.3339063 41.7088074)
347300760,41.7123943,12.3218611,3,,,POINT (12.3218611 41.7123943)
347300860,41.7124053,12.3219718,3,,,POINT (12.3219718 41.7124053)
347300877,41.7133784,12.3207702,3,,,POINT (12.3207702 41.7133784)
347300913,41.7130302,12.3203206,3,,,POINT (12.3203206 41.7130302)
347301194,41.7126124,12.3225527,3,,,POINT (12.3225527 41.7126124)
347301949,41.7108453,12.3259899,3,,,POINT (12.3259899 41.7108453)
347301961,41.7018854,12.3457813,3,,,POINT (12.3457813 41.7018854)
347302007,41.7058778,12.3372701,4,,,POINT (12.3372701 41.7058778)
347302008,41.707724,12.3330797,4,,,POINT (12.3330797 41.707724)
347302256,41.7226113,12.3280689,3,,,POINT (12.3280689 41.7226113)
347302394,41.7313719,12.3158987,5,,,POINT (12.3158987 41.7313719)
347313658,41.7153119,12.3165241,3,,,POINT (12.3165241 41.7153119)
347313916,41.7178362,12.3065659,3,,,POINT (12.3065659 41.7178362)
347313917,41.7179792,12.3061638,3,,,POINT (12.3061638 41.7179792)
347313919,41.7193774,12.3027951,4,traffic_signals,,POINT (12.3027951 41.7193774)
347313920,41.7197709,12.3018369,3,,,POINT (12.3018369 41.7197709)
347313923,41.719046,12.303591,3,,,POINT (12.303591 41.719046)
347314226,41.7223864,12.2956077,3,traffic_signals,,POINT (12.2956077 41.7223864)
347314228,41.7222232,12.296239,4,traffic_signals,,POINT (12.296239 41.7222232)
347314330,41.7242673,12.2916913,4,,,POINT (12.2916913 41.7242673)
347314443,41.7261265,12.2861309,3,,,POINT (12.2861309 41.7261265)
347314444,41.7262788,12.2860429,3,,,POINT (12.2860429 41.7262788)
347314449,41.7276014,12.2827162,3,,,POINT (12.2827162 41.7276014)
347499893,41.7310069,12.2725502,4,traffic_signals,,POINT (12.2725502 41.7310069)
353896868,41.8545452,12.5021476,1,,,POINT (12.5021476 41.8545452)
353898015,41.8528575,12.5038802,1,,,POINT (12.5038802 41.8528575)
354718351,41.9143291,12.5463522,3,,,POINT (12.5463522 41.9143291)
354718573,41.911371,12.5450991,3,,,POINT (12.5450991 41.911371)
354721490,41.9472249,12.5066865,3,,,POINT (12.5066865 41.9472249)
354721578,41.9595473,12.5035052,1,,,POINT (12.5035052 41.9595473)
355986973,41.934487,12.4334885,4,,,POINT (12.4334885 41.934487)
355986986,41.9328479,12.433416,1,,,POINT (12.433416 41.9328479)
356670003,41.8600385,12.4940346,3,,,POINT (12.4940346 41.8600385)
356704817,41.9206104,12.5331772,1,turning_circle,,POINT (12.5331772 41.9206104)
356704820,41.9207524,12.5346923,3,,,POINT (12.5346923 41.9207524)
356707669,41.909546,12.536209,3,,,POINT (12.536209 41.909546)
356707672,41.9091823,12.5353253,3,,,POINT (12.5353253 41.9091823)
356707674,41.9091827,12.534748,3,,,POINT (12.534748 41.9091827)
356709559,41.9236336,12.5489935,1,,,POINT (12.5489935 41.9236336)
356711173,41.9071394,12.5358181,1,,,POINT (12.5358181 41.9071394)
356711186,41.9082029,12.5342582,5,,,POINT (12.5342582 41.9082029)
356715125,41.9255543,12.5600887,4,,,POINT (12.5600887 41.9255543)
356716162,41.9283852,12.5650501,3,,,POINT (12.5650501 41.9283852)
356716321,41.9307109,12.5652507,3,,,POINT (12.5652507 41.9307109)
356716336,41.930589,12.5631372,3,,,POINT (12.5631372 41.930589)
356716476,41.9290773,12.5629239,3,,,POINT (12.5629239 41.9290773)
356716506,41.9313136,12.5619057,3,,,POINT (12.5619057 41.9313136)
356716608,41.9310806,12.5611857,4,,,POINT (12.5611857 41.9310806)
356716624,41.9303119,12.5604087,3,,,POINT (12.5604087 41.9303119)
356717555,41.925817,12.5616576,1,,,POINT (12.5616576 41.925817)
356718612,41.9280933,12.5715115,1,,,POINT (12.5715115 41.9280933)
356718614,41.9282456,12.5720515,3,,,POINT (12.5720515 41.9282456)
356720189,41.9271174,12.5746075,3,,,POINT (12.5746075 41.9271174)
356720538,41.9266657,12.5743128,4,traffic_signals,,POINT (12.5743128 41.9266657)
356722011,41.9247353,12.5723717,3,,,POINT (12.5723717 41.9247353)
356725848,41.9215491,12.5795032,1,,,POINT (12.5795032 41.9215491)
356729757,41.9229847,12.5817874,1,,,POINT (12.5817874 41.9229847)
356730061,41.919357,12.5903734,3,,,POINT (12.5903734 41.919357)
356730067,41.9214862,12.5919705,1,,,POINT (12.5919705 41.9214862)
356730081,41.9204628,12.5908383,3,,,POINT (12.5908383 41.9204628)
356730120,41.9201509,12.5917197,3,,,POINT (12.5917197 41.9201509)
356730123,41.9207024,12.5927579,1,,,POINT (12.5927579 41.9207024)
356731420,41.9170335,12.5995791,3,,,POINT (12.5995791 41.9170335)
356731747,41.9198068,12.603674,3,,,POINT (12.603674 41.9198068)
356731857,41.9206503,12.6031595,4,,,POINT (12.6031595 41.9206503)
356731858,41.9211268,12.6028717,1,,,POINT (12.6028717 41.9211268)
356732658,41.9179051,12.6014539,3,,,POINT (12.6014539 41.9179051)
356732726,41.9191848,12.6004095,1,,,POINT (12.6004095 41.9191848)
356757480,41.9404701,12.5752453,3,,,POINT (12.5752453 41.9404701)
356757481,41.9403008,12.5738553,1,,,POINT (12.5738553 41.9403008)
356758568,41.9335901,12.5798578,4,,,POINT (12.5798578 41.9335901)
356758616,41.9333056,12.5811782,1,,,POINT (12.5811782 41.9333056)
356759562,41.9347552,12.5842996,1,,,POINT (12.5842996 41.9347552)
356775339,41.9363263,12.5905217,3,,,POINT (12.5905217 41.9363263)
356777502,41.9404047,12.5896614,1,,,POINT (12.5896614 41.9404047)
356777768,41.9402715,12.5926161,3,,,POINT (12.5926161 41.9402715)
356779435,41.9401913,12.5918837,3,,,POINT (12.5918837 41.9401913)
356779526,41.9405038,12.5922012,3,,,POINT (12.5922012 41.9405038)
356779899,41.9417965,12.5877038,1,,,POINT (12.5877038 41.9417965)
356780244,41.9400609,12.5930376,3,,,POINT (12.5930376 41.9400609)
356780872,41.9370184,12.5936914,1,,,POINT (12.5936914 41.9370184)
356782582,41.9329068,12.5983705,3,,,POINT (12.5983705 41.9329068)
356803808,41.9271419,12.525195,3,,,POINT (12.525195 41.9271419)
356804359,41.9274874,12.5245047,3,,,POINT (12.5245047 41.9274874)
356805451,41.9288883,12.5254381,3,crossing,,POINT (12.5254381 41.9288883)
356806137,41.9285082,12.5253806,3,,,POINT (12.5253806 41.9285082)
