osmid,y,x,node_id
65328991,37.7543525,-122.4102399,4585
65328992,37.7495561,-122.4097813,4586
65328994,37.7483001,-122.409662,4587
65328997,37.7476006,-122.4094918,4588
65329004,37.7467763,-122.408887,4589
65329009,37.742192,-122.410669,4590
65329019,37.7822132,-122.3998333,4591
65329040,37.7399654,-122.4375187,4592
65329053,37.7393061,-122.4495894,4593
65329055,37.7393373,-122.4504486,4594
65329071,37.7736273,-122.4223162,4595
65329076,37.7740963,-122.4224133,4596
65329079,37.7759583,-122.4228096,4597
65329081,37.7764217,-122.4229027,4598
65329089,37.7796841,-122.4235632,4599
65329101,37.782947,-122.4242192,4600
65329103,37.7834094,-122.4243124,4601
65329106,37.7876057,-122.4251593,4602
65329111,37.7890027,-122.4254412,4603
65329119,37.7935315,-122.4263457,4604
65329125,37.7953246,-122.4267184,4605
65329127,37.7972065,-122.4270992,4606
65329129,37.800006,-122.4276625,4607
65329133,37.8009432,-122.4278519,4608
65329159,37.7300819,-122.4759686,4609
65329238,37.7255001,-122.4758328,4610
65329277,37.7347941,-122.4885701,4611
65329299,37.7457367,-122.391621,4612
65329371,37.7318657,-122.4597517,4613
65329405,37.7918524,-122.3949513,4614
65329420,37.727347,-122.396821,4615
65329434,37.7283167,-122.3979029,4616
65329444,37.727968,-122.396734,4617
65329454,37.732311,-122.400022,4618
65329461,37.7975576,-122.4766974,4619
65329462,37.798543,-122.4761628,4620
65329465,37.7989904,-122.4759403,4621
65329474,37.7875044,-122.4733682,4622
65329483,37.7878327,-122.4745961,4623
65329503,37.7383045,-122.4056471,4624
65329515,37.7353461,-122.4056328,4625
65329517,37.7342584,-122.4054871,4626
65329545,37.7567409,-122.4533588,4627
65329558,37.7626732,-122.4975031,4628
65329560,37.7589418,-122.497242,4629
65329570,37.7795186,-122.4986848,4630
65329573,37.7756728,-122.4984047,4631
65329575,37.7738059,-122.4982688,4632
65329578,37.7421586,-122.4960682,4633
65329581,37.7402918,-122.4959376,4634
65329583,37.7384285,-122.4958073,4635
65329585,37.7347133,-122.4955475,4636
65329589,37.7636666,-122.4750033,4637
65329591,37.7599352,-122.474743,4638
65329595,37.7487465,-122.473946,4639
65329597,37.7431501,-122.4735584,4640
65329600,37.7412843,-122.4734258,4641
65329602,37.7394194,-122.4732986,4642
65329609,37.7867948,-122.4766369,4643
65329612,37.7824114,-122.4763206,4644
65329615,37.7766949,-122.4759083,4645
65329618,37.77483,-122.4757738,4646
65329635,37.713362,-122.443952,4647
65329637,37.711909,-122.44332,4648
65329641,37.711944,-122.443192,4649
65329643,37.7638065,-122.4272471,4650
65329656,37.735173,-122.4221263,4651
65329677,37.7664263,-122.4445657,4652
65329805,37.7346236,-122.4318599,4653
65329835,37.7279587,-122.4407763,4654
65329838,37.7285253,-122.4420117,4655
65329843,37.793371,-122.47962,4656
65329848,37.737466,-122.381767,4657
65329861,37.738078,-122.383189,4658
65329863,37.7813692,-122.4555424,4659
65329866,37.7346629,-122.4723766,4660
65329876,37.7337425,-122.4731891,4661
65329892,37.749962,-122.421391,4662
65329896,37.7821192,-122.4827502,4663
65329901,37.7764033,-122.4823361,4664
65329903,37.7745374,-122.4822009,4665
65329911,37.7410008,-122.4798691,4666
65329919,37.7391377,-122.4797385,4667
65329924,37.7633827,-122.4814325,4668
65329926,37.7596515,-122.481171,4669
65329934,37.7325531,-122.4792502,4670
65329937,37.7552713,-122.3899833,4671
65329940,37.7501727,-122.3894811,4672
65329943,37.7604214,-122.3904766,4673
65329945,37.7578228,-122.3902368,4674
65329947,37.7573812,-122.3902006,4675
65329950,37.7371337,-122.4673076,4676
65329952,37.736692,-122.4661179,4677
65329954,37.7360575,-122.464944,4678
65329957,37.7353432,-122.4644992,4679
65329958,37.7346564,-122.4644508,4680
65329972,37.7357384,-122.4641788,4681
65329978,37.7877045,-122.4008211,4682
65329980,37.7874553,-122.4005089,4683
65329990,37.7240837,-122.4742596,4684
65329996,37.7212419,-122.4745384,4685
65330002,37.7624839,-122.5017911,4686
65330004,37.7587526,-122.5015291,4687
65330006,37.7475619,-122.5007436,4688
65330008,37.7419705,-122.5003505,4689
65330010,37.7401029,-122.50022,4690
65330013,37.7382397,-122.5000893,4691
65330018,37.7349132,-122.5000955,4692
65330024,37.7811812,-122.5031003,4693
65330033,37.7754772,-122.5026903,4694
65330035,37.7736107,-122.5025561,4695
65330045,37.7825849,-122.4725386,4696
65330054,37.7768664,-122.4721275,4697
65330057,37.7750021,-122.4719935,4698
65330230,37.713641,-122.444891,4699
65330232,37.714701,-122.446213,4700
65330284,37.8265791,-122.3769469,4701
65330288,37.8259004,-122.3751717,4702
65330294,37.714305,-122.4635187,4703
65330296,37.714297,-122.4644228,4704
65330298,37.714285,-122.466219,4705
65330300,37.7142649,-122.4689151,4706
65330304,37.7142769,-122.4704846,4707
65330327,37.740055,-122.4629267,4708
65330342,37.7380508,-122.4633397,4709
65330344,37.7370238,-122.4631499,4710
65330384,37.7366835,-122.449357,4711
65330409,37.7124757,-122.41158,4712
65330415,37.7278517,-122.4281323,4713
65330417,37.7262873,-122.4292968,4714
65330421,37.7247343,-122.4304684,4715
65330423,37.7231792,-122.4316491,4716
65330425,37.7216254,-122.4328201,4717
65330427,37.7200736,-122.4339971,4718
65330429,37.7169563,-122.4363473,4719
65330436,37.7271838,-122.4329355,4720
65330447,37.7667872,-122.4125602,4721
65330449,37.7654937,-122.4124287,4722
65330451,37.7590933,-122.411598,4723
65330452,37.7558965,-122.4112874,4724
65330454,37.7542945,-122.4111361,4725
65330456,37.7494951,-122.4106785,4726
65330458,37.7482809,-122.4105635,4727
65330462,37.7473614,-122.4104987,4728
65330467,37.746952,-122.4106414,4729
65330470,37.745298,-122.410474,4730
65330472,37.744918,-122.410441,4731
65330473,37.744325,-122.410389,4732
65330498,37.7257655,-122.4152371,4733
65330526,37.7158418,-122.4083316,4734
65330538,37.7119549,-122.4097493,4735
65330552,37.7184912,-122.4069917,4736
65330704,37.7339108,-122.4385538,4737
65330711,37.7330938,-122.438799,4738
65330717,37.7354288,-122.4380951,4739
65330725,37.764859,-122.422853,4740
65330737,37.7664728,-122.423281,4741
65330743,37.7648432,-122.4231196,4742
65330771,37.799326,-122.4732864,4743
65330783,37.7212011,-122.4843017,4744
65330789,37.7209466,-122.4847121,4745
65330797,37.7198454,-122.484755,4746
65330829,37.7154875,-122.4833191,4747
65330886,37.7198419,-122.48464,4748
65330935,37.745129,-122.408613,4749
65330942,37.7273133,-122.4317912,4750
65330943,37.7258779,-122.4328718,4751
65330946,37.7243195,-122.4340489,4752
65330948,37.7227698,-122.4352214,4753
65330951,37.7212151,-122.4364018,4754
65330956,37.7181163,-122.4387853,4755
65330974,37.7691898,-122.4459415,4756
65330990,37.7871025,-122.4015831,4757
65331005,37.7308257,-122.3961332,4758
65331019,37.7622,-122.508221,4759
65331024,37.747278,-122.507173,4760
65331033,37.7789763,-122.5093885,4761
65331035,37.776143,-122.5091543,4762
65331040,37.7733182,-122.5089792,4763
65331336,37.7379996,-122.4015296,4764
65331747,37.7329785,-122.4131797,4765
65332045,37.7291833,-122.458969,4766
65332046,37.7295753,-122.4596237,4767
65332086,37.7351858,-122.4604913,4768
65332103,37.734772,-122.4615778,4769
65332148,37.7696941,-122.4428142,4770
65332161,37.7692913,-122.4451431,4771
65332164,37.7690851,-122.4467651,4772
65332166,37.76898,-122.4475846,4773
65332168,37.7688744,-122.4484075,4774
65332172,37.7686019,-122.450541,4775
65332176,37.7684545,-122.451695,4776
65332181,37.7682592,-122.4533691,4777
65332198,37.771181,-122.4302733,4778
65332200,37.770971,-122.4319208,4779
65332202,37.7708664,-122.4327415,4780
65332205,37.7707618,-122.4335629,4781
65332207,37.7706523,-122.4344219,4782
65332213,37.7702178,-122.4378271,4783
65332225,37.7720129,-122.4237428,4784
65332233,37.7449206,-122.3951714,4785
65332235,37.744296,-122.395732,4786
65332236,37.7436346,-122.3963162,4787
65332239,37.7405386,-122.3991277,4788
65332241,37.7399798,-122.399818,4789
65332243,37.7392871,-122.4002582,4790
65332285,37.721657,-122.46866,4791
65332289,37.7235086,-122.46773,4792
65332297,37.7255754,-122.4673411,4793
65332307,37.759259,-122.4088821,4794
65332311,37.7560605,-122.4085132,4795
65332314,37.7544628,-122.4083607,4796
65332316,37.7496631,-122.4079073,4797
65332321,37.74833,-122.4079037,4798
65332325,37.7474406,-122.4072797,4799
65332331,37.7474765,-122.4068538,4800
65332335,37.746178,-122.4053087,4801
65332348,37.7456143,-122.4512169,4802
65332376,37.7470368,-122.4445061,4803
65332458,37.736185,-122.46995,4804
65332459,37.7354577,-122.4708611,4805
65332476,37.7361359,-122.46989,4806
65332533,37.740353,-122.4611163,4807
65332541,37.7405618,-122.4592338,4808
65332546,37.7406389,-122.458702,4809
65332576,37.7440364,-122.4542995,4810
65332618,37.7467979,-122.4458926,4811
65332667,37.7465373,-122.4486638,4812
65332673,37.7501647,-122.4437188,4813
65332678,37.7500321,-122.4433082,4814
65332714,37.7409822,-122.457503,4815
65332720,37.7420917,-122.4557803,4816
65332753,37.7455425,-122.4518513,4817
65332770,37.7669901,-122.388158,4818
65332772,37.7605614,-122.387583,4819
65332776,37.7554463,-122.38708,4820
65332785,37.7503648,-122.3865986,4821
65332806,37.7855002,-122.4078674,4822
65332818,37.7910927,-122.4089965,4823
65332833,37.7938585,-122.4095539,4824
65332836,37.79474,-122.4097375,4825
65332839,37.7956188,-122.4099192,4826
65332847,37.7965025,-122.4100935,4827
65332850,37.7974095,-122.410275,4828
65332853,37.7993094,-122.4106607,4829
65332858,37.8020919,-122.4112182,4830
65332861,37.8030392,-122.4114091,4831
65332866,37.8067678,-122.4121604,4832
65332922,37.7129444,-122.4662024,4833
65332924,37.7161203,-122.46622,4834
65332940,37.7288033,-122.4720646,4835
65332942,37.7288085,-122.4722648,4836
65332964,37.7268962,-122.4742346,4837
65332985,37.7255653,-122.4724382,4838
65333006,37.7881525,-122.472948,4839
65333009,37.7884735,-122.4733535,4840
65333079,37.7350431,-122.4196078,4841
65333095,37.7312116,-122.4897032,4842
65333101,37.732616,-122.393243,4843
65333103,37.732743,-122.394127,4844
65333111,37.7329482,-122.3946444,4845
65333118,37.7118221,-122.3999552,4846
65333121,37.7108773,-122.400311,4847
65333123,37.7099762,-122.400651,4848
65333130,37.7816322,-122.493462,4849
65333137,37.7759173,-122.4930478,4850
65333139,37.7740497,-122.4929125,4851
65333144,37.7629097,-122.4921457,4852
65333147,37.7591784,-122.4918844,4853
65333148,37.7479901,-122.491101,4854
65333152,37.7423946,-122.4907092,4855
65333155,37.7405284,-122.4905786,4856
65333157,37.7386677,-122.4904483,4857
65333177,37.715716,-122.44249,4858
65333181,37.7150757,-122.4433013,4859
65333185,37.714087,-122.444325,4860
65333187,37.712161,-122.4468,4861
65333194,37.760083,-122.3953267,4862
65333203,37.733373,-122.38203,4863
65333207,37.732898,-122.382609,4864
65333212,37.718337,-122.403555,4865
65333216,37.7175645,-122.4037808,4866
65333221,37.7632084,-122.4494524,4867
65333224,37.7630256,-122.450893,4868
65333227,37.7628529,-122.4522533,4869
65333235,37.7378101,-122.4812707,4870
65333242,37.7353501,-122.4483885,4871
65333260,37.7338151,-122.4484411,4872
65333308,37.7205988,-122.444818,4873
65333311,37.7208528,-122.445495,4874
65333318,37.7293468,-122.4420293,4875
65333320,37.7307253,-122.4420369,4876
65333322,37.7323569,-122.4420459,4877
65333327,37.7330995,-122.4420364,4878
65333329,37.7337986,-122.4420263,4879
65333337,37.7349852,-122.4410957,4880
65333347,37.8074622,-122.4073681,4881
65333353,37.806973,-122.4105214,4882
65333356,37.8063559,-122.4154494,4883
65333358,37.80615,-122.4170945,4884
65333361,37.8059809,-122.4183879,4885
65333362,37.8059563,-122.4187769,4886
65333364,37.8057276,-122.4203838,4887
65333366,37.8055043,-122.4220485,4888
65333369,37.8050749,-122.4253969,4889
65333382,37.8029899,-122.4417618,4890
65333385,37.8027772,-122.4434316,4891
65333395,37.743114,-122.4230517,4892
65333397,37.742631,-122.431022,4893
65333408,37.7424487,-122.4340607,4894
65333410,37.7703201,-122.452072,4895
65333415,37.7675231,-122.451507,4896
65333422,37.7656229,-122.4514179,4897
65333424,37.7646924,-122.4512298,4898
65333426,37.7607659,-122.4504366,4899
65333432,37.7740485,-122.4528286,4900
65333441,37.732466,-122.401268,4901
65333452,37.7307741,-122.4009413,4902
65333471,37.7859823,-122.451262,4903
65333484,37.7636804,-122.4429632,4904
65333496,37.7641896,-122.4460949,4905
65333503,37.7272514,-122.4438855,4906
65333510,37.7267434,-122.4442771,4907
65333583,37.7603758,-122.3914187,4908
65333591,37.757768,-122.391174,4909
65333594,37.7552216,-122.3909362,4910
65333602,37.7513903,-122.3905816,4911
65333605,37.7501562,-122.3904641,4912
65333647,37.7822304,-122.3989063,4913
65333713,37.7895703,-122.4574321,4914
65333714,37.7886914,-122.4572526,4915
65333715,37.7878097,-122.4570732,4916
65333734,37.7813674,-122.4438884,4917
65333779,37.7961869,-122.4184523,4918
65333794,37.7827074,-122.429833,4919
65333797,37.7826784,-122.4300616,4920
65333814,37.7850815,-122.4111594,4921
65333819,37.7848729,-122.4128028,4922
65333826,37.784664,-122.4144458,4923
65333831,37.7844547,-122.4160916,4924
65333834,37.7842457,-122.4177356,4925
65333837,37.7838112,-122.4211432,4926
65333839,37.7836174,-122.4226652,4927
65333841,37.7828342,-122.4288368,4928
65333857,37.7817369,-122.4374661,4929
65333859,37.7815306,-122.4390886,4930
65333862,37.7812425,-122.4413544,4931
65333898,37.7970294,-122.4135594,4932
65333916,37.7930193,-122.4448534,4933
65333918,37.7934405,-122.4415418,4934
65333920,37.7935486,-122.4406921,4935
65333922,37.7936526,-122.4398743,4936
65333926,37.7938622,-122.4382262,4937
65333929,37.794071,-122.4365844,4938
65333932,37.7942808,-122.4349387,4939
65333934,37.7951168,-122.428363,4940
65333938,37.7957303,-122.4235452,4941
65333949,37.79614,-122.4201353,4942
65333957,37.7993155,-122.3975508,4943
65333970,37.7988841,-122.3987149,4944
65333972,37.7985851,-122.401068,4945
65333976,37.7984353,-122.4022446,4946
65333988,37.79802,-122.4054982,4947
65334013,37.7976269,-122.4086323,4948
65334023,37.7973724,-122.4107613,4949
65334046,37.7968081,-122.4152078,4950
65334048,37.7965997,-122.4168549,4951
65334056,37.7960716,-122.4192617,4952
65334091,37.7572879,-122.4282114,4953
65334101,37.75702,-122.432407,4954
65334111,37.7879652,-122.4034972,4955
65334120,37.7869469,-122.4115357,4956
65334125,37.786738,-122.4131792,4957
65334128,37.7865291,-122.4148222,4958
65334133,37.7863197,-122.4164691,4959
65334137,37.7861108,-122.4181115,4960
65334139,37.7856832,-122.4215126,4961
65334190,37.7668039,-122.4176635,4962
65334191,37.7657651,-122.4175654,4963
65334193,37.7651935,-122.4175037,4964
65334198,37.7555769,-122.416587,4965
65334199,37.753977,-122.4164345,4966
65334467,37.7812476,-122.3897575,4967
65334473,37.7770727,-122.3950705,4968
65334510,37.7897816,-122.3975766,4969
65334514,37.788117,-122.395496,4970
65334519,37.7877231,-122.395005,4971
65334523,37.7868664,-122.3939349,4972
65334544,37.8138161,-122.3633775,4973
65334565,37.7323847,-122.4362598,4974
65334567,37.732368,-122.4397539,4975
65334572,37.7323333,-122.4473166,4976
65334576,37.7323306,-122.4488873,4977
65334604,37.7313182,-122.4137528,4978
65334606,37.7291772,-122.4130091,4979
65334608,37.7279789,-122.4125027,4980
65334611,37.7191126,-122.4088258,4981
65334641,37.7398586,-122.4242794,4982
65334688,37.7330128,-122.432753,4983
65334829,37.755275,-122.4214357,4984
65334833,37.754466,-122.421477,4985
65334836,37.7536576,-122.4215193,4986
65334874,37.7183759,-122.4486788,4987
65334878,37.7194977,-122.447616,4988
65334887,37.72164,-122.4458666,4989
65334898,37.7257925,-122.4423947,4990
65334900,37.7267315,-122.4416086,4991
65334903,37.7274455,-122.4411192,4992
65334906,37.7281929,-122.4406201,4993
65334912,37.7289213,-122.440081,4994
65334913,37.7292506,-122.4395575,4995
65334999,37.7155276,-122.4509473,4996
65335011,37.7115213,-122.4555903,4997
65335023,37.7090089,-122.4582605,4998
65335078,37.7307208,-122.435671,4999
65335102,37.7343687,-122.4295881,5000
65335105,37.7349779,-122.4284855,5001
65335149,37.744759,-122.422439,5002
65335166,37.7464187,-122.4217265,5003
65335214,37.740895,-122.46107,5004
65335244,37.7429327,-122.4638205,5005
65335256,37.780354,-122.3991456,5006
65335301,37.7551851,-122.4720733,5007
65335332,37.754551,-122.471602,5008
65335345,37.7986989,-122.4056034,5009
65335358,37.7935328,-122.4121284,5010
65335403,37.7083577,-122.4066118,5011
65335413,37.7107006,-122.405248,5012
65335422,37.8296534,-122.3756144,5013
65335428,37.829246,-122.3728298,5014
65335441,37.7179341,-122.4635454,5015
65335444,37.7179265,-122.4644459,5016
65335446,37.7178883,-122.468941,5017
65335448,37.7178807,-122.46984,5018
65335451,37.7178731,-122.470737,5019
65335454,37.7178654,-122.4716595,5020
65335478,37.7340741,-122.3851843,5021
65335491,37.7093854,-122.4108842,5022
65335530,37.7638254,-122.4567035,5023
65335536,37.7467824,-122.4191289,5024
65335545,37.7473927,-122.4099817,5025
65335575,37.7838337,-122.3916126,5026
65335577,37.7835601,-122.3919486,5027
65335587,37.7840272,-122.447993,5028
65335588,37.7837887,-122.4479446,5029
65335612,37.7205732,-122.400153,5030
65335634,37.7156831,-122.3991519,5031
65335648,37.7734125,-122.4240247,5032
65335670,37.7917104,-122.4764374,5033
65335720,37.7660703,-122.4299507,5034
65335722,37.7644367,-122.4297945,5035
65335774,37.734577,-122.384284,5036
65335790,37.7880061,-122.4219931,5037
65335801,37.7878143,-122.4235157,5038
65335810,37.7884406,-122.4185811,5039
65335812,37.7880375,-122.4217567,5040
65335826,37.7697914,-122.434264,5041
65335857,37.729874,-122.372006,5042
65335859,37.7320175,-122.3757873,5043
65335865,37.73347,-122.378354,5044
65335871,37.7394243,-122.3888391,5045
65335904,37.7313159,-122.4219374,5046
65335923,37.7292655,-122.4224612,5047
65335927,37.7185646,-122.4264159,5048
65335930,37.7170076,-122.4275961,5049
65335932,37.7160097,-122.4283357,5050
65335951,37.758159,-122.4409635,5051
65335999,37.7193211,-122.4048092,5052
65336008,37.7345217,-122.427413,5053
65336019,37.7330045,-122.4276309,5054
65336047,37.8032508,-122.4020011,5055
65336052,37.8031053,-122.403175,5056
65336069,37.8023011,-122.4095769,5057
65336082,37.8016939,-122.4145075,5058
65336084,37.8014871,-122.4161503,5059
65336088,37.801285,-122.4177988,5060
65336097,37.8010682,-122.4194425,5061
65336101,37.8008304,-122.4210813,5062
65336103,37.8004094,-122.4244868,5063
65336106,37.8002147,-122.4260214,5064
65336112,37.7997967,-122.4293098,5065
65336114,37.7989608,-122.4358861,5066
65336116,37.7987517,-122.4375306,5067
65336121,37.7985429,-122.4391739,5068
65336123,37.7983336,-122.4408204,5069
65336125,37.7981217,-122.4424877,5070
65336127,37.7977007,-122.4457993,5071
65336129,37.7975256,-122.447177,5072
65336147,37.783461,-122.395177,5073
65336170,37.7296686,-122.3749588,5074
65336179,37.708821,-122.455431,5075
65336188,37.7418107,-122.4320806,5076
65336208,37.7369251,-122.4295381,5077
65336222,37.7415217,-122.4319887,5078
65336248,37.7367513,-122.4242447,5079
65336249,37.7366816,-122.4236498,5080
65336266,37.7149653,-122.4032337,5081
65336269,37.7147923,-122.4034508,5082
65336280,37.7254938,-122.4628384,5083
65336301,37.7280605,-122.4628968,5084
65336308,37.7861237,-122.4499886,5085
65336337,37.7912173,-122.4510161,5086
65336339,37.7904058,-122.4508526,5087
65336341,37.7895278,-122.4506756,5088
65336344,37.7886491,-122.4504985,5089
65336367,37.719793,-122.483059,5090
65336383,37.7313132,-122.4209912,5091
65336385,37.7314538,-122.4202029,5092
65336394,37.7311767,-122.4193026,5093
65336397,37.7304333,-122.4193896,5094
65336401,37.7288265,-122.4194168,5095
65336404,37.7276286,-122.4189188,5096
65336407,37.7264345,-122.4184214,5097
65336409,37.7228292,-122.4169237,5098
65336422,37.744245,-122.43118,5099
65336440,37.7621528,-122.5092904,5100
65336459,37.7732699,-122.5100409,5101
65336474,37.7922611,-122.3997849,5102
65336479,37.7949983,-122.4003318,5103
65336485,37.7958741,-122.4005077,5104
65336487,37.7967813,-122.4007017,5105
65336489,37.7976612,-122.4008803,5106
65336494,37.8004632,-122.4014431,5107
65336526,37.7660774,-122.447844,5108
65336528,37.7658062,-122.449976,5109
65336529,37.76545,-122.4527774,5110
65336534,37.7627117,-122.4194651,5111
65336541,37.735183,-122.38559,5112
65336562,37.7544951,-122.461245,5113
65336564,37.7550306,-122.46056,5114
65336580,37.7724199,-122.4355844,5115
65336583,37.7780127,-122.4367137,5116
65336585,37.7794105,-122.4369961,5117
65336588,37.7798739,-122.437089,5118
65336592,37.7808087,-122.437278,5119
65336594,37.7837953,-122.437882,5120
65336596,37.7873277,-122.4385959,5121
65336607,37.7927278,-122.4396873,5122
65336611,37.799268,-122.4410093,5123
65336617,37.8045582,-122.4420789,5124
65336622,37.8048581,-122.4421396,5125
65336650,37.7646411,-122.4432232,5126
65336664,37.771576,-122.44221,5127
65336669,37.7827977,-122.444474,5128
65336671,37.7864855,-122.4452199,5129
65336672,37.7892495,-122.445779,5130
65336673,37.790128,-122.4459567,5131
65336675,37.7910059,-122.4461343,5132
65336679,37.7918854,-122.4463122,5133
65336684,37.7984679,-122.447335,5134
65336708,37.7734204,-122.4425803,5135
65336711,37.775306,-122.4429584,5136
65336713,37.7771594,-122.4433987,5137
65336717,37.7790574,-122.443719,5138
65336755,37.8027898,-122.4496187,5139
65336773,37.8042551,-122.4482101,5140
65336780,37.7371497,-122.4388822,5141
65336788,37.73777,-122.381795,5142
65336801,37.7383745,-122.3830659,5143
65336806,37.7193201,-122.4528745,5144
65336808,37.7200421,-122.4525981,5145
65336821,37.7828251,-122.4427926,5146
65336823,37.7866945,-122.4435748,5147
65336825,37.789459,-122.4441336,5148
65336827,37.7903372,-122.4443112,5149
65336831,37.7912162,-122.4444889,5150
65336833,37.7920947,-122.4446665,5151
65336838,37.7986309,-122.4459875,5152
65336851,37.8042232,-122.447119,5153
65336858,37.7717861,-122.4405612,5154
65336860,37.7736417,-122.4409353,5155
65336863,37.7755151,-122.4413178,5156
65336865,37.777378,-122.4416973,5157
65336868,37.7792716,-122.4420538,5158
65336892,37.7815393,-122.4421798,5159
65336904,37.7460507,-122.4150416,5160
65336914,37.7907202,-122.4342202,5161
65336921,37.78988,-122.4408248,5162
65336924,37.7890725,-122.4471712,5163
65336938,37.7956094,-122.39474,5164
65336941,37.7953396,-122.3980104,5165
65336947,37.7948561,-122.4015163,5166
65336950,37.7947882,-122.402385,5167
65336953,37.7944619,-122.4047926,5168
65336956,37.7943458,-122.405689,5169
65336959,37.7942006,-122.406841,5170
65336961,37.7940653,-122.4079135,5171
65336974,37.7934393,-122.4128445,5172
65336976,37.7932301,-122.414487,5173
65336987,37.7930204,-122.4161325,5174
65336993,37.7928114,-122.4177731,5175
65336999,37.7926013,-122.4194224,5176
65337001,37.7921662,-122.4228258,5177
65337003,37.7919736,-122.4243593,5178
65337022,37.7744675,-122.4495393,5179
65337025,37.7725979,-122.44916,5180
65337038,37.7587364,-122.4460337,5181
65337066,37.762877,-122.4470534,5182
65337071,37.7651455,-122.4476567,5183
65337073,37.770739,-122.448783,5184
65337080,37.8046726,-122.441209,5185
65337088,37.7377992,-122.4596862,5186
65337138,37.710053,-122.4150017,5187
65337149,37.724862,-122.370213,5188
65337174,37.7288147,-122.4548128,5189
65337183,37.7301176,-122.4549981,5190
65337191,37.7326892,-122.4561106,5191
65337208,37.7338307,-122.4573184,5192
65337266,37.7281743,-122.4006535,5193
65337269,37.7293361,-122.4027752,5194
65337278,37.7233046,-122.392063,5195
65337317,37.724396,-122.394009,5196
65337322,37.7217449,-122.4824943,5197
65337327,37.7213176,-122.482966,5198
65337329,37.7204499,-122.4830239,5199
65337333,37.7179488,-122.483178,5200
65337335,37.7165375,-122.4832599,5201
65337375,37.7966325,-122.4018767,5202
65337383,37.7963079,-122.4044278,5203
65337385,37.7962229,-122.4051467,5204
65337399,37.7958275,-122.408269,5205
65337410,37.7949885,-122.4148412,5206
65337412,37.7947777,-122.4164878,5207
65337421,37.7945655,-122.4181234,5208
65337426,37.794357,-122.4197763,5209
65337430,37.7939312,-122.4231733,5210
65337433,37.7937333,-122.4247108,5211
65337437,37.7924773,-122.4345767,5212
65337445,37.7916393,-122.4411783,5213
65337447,37.7908282,-122.4475256,5214
65337470,37.7268603,-122.4218755,5215
65337471,37.7278928,-122.4179328,5216
65337476,37.7281514,-122.4169535,5217
65337478,37.7284038,-122.4159628,5218
65337480,37.7286644,-122.4149761,5219
65337484,37.7289203,-122.4139965,5220
65337486,37.7294401,-122.4120215,5221
65337493,37.7246416,-122.4348568,5222
65337496,37.7239431,-122.4332484,5223
65337498,37.7235569,-122.4324456,5224
65337504,37.7227978,-122.4308404,5225
65337506,37.72241,-122.4300399,5226
65337509,37.722026,-122.429249,5227
65337513,37.7212633,-122.4276403,5228
65337515,37.720882,-122.426845,5229
65337517,37.7204994,-122.42604,5230
65337548,37.7280597,-122.4223665,5231
65337555,37.723608,-122.4139711,5232
65337560,37.7302747,-122.4163302,5233
65337571,37.7296131,-122.4162408,5234
65337576,37.7272065,-122.4154674,5235
65337580,37.7266941,-122.4152437,5236
65337586,37.7952265,-122.4058727,5237
65337616,37.7324364,-122.3801528,5238
65337642,37.7357633,-122.3834362,5239
65337649,37.7375386,-122.3840664,5240
65337658,37.7400517,-122.3882861,5241
65337675,37.74535,-122.397609,5242
65337683,37.7367421,-122.4533691,5243
65337714,37.7751889,-122.4087264,5244
65337755,37.7227992,-122.4004526,5245
65337772,37.7560482,-122.3949302,5246
65337781,37.8280152,-122.3772397,5247
65337793,37.8283487,-122.3720387,5248
65337794,37.8288081,-122.370947,5249
65337797,37.8293375,-122.3697011,5250
65337800,37.8298389,-122.3685204,5251
65337852,37.7702305,-122.419444,5252
65337860,37.7706376,-122.4197717,5253
65337875,37.745879,-122.462333,5254
65337881,37.7451373,-122.4646391,5255
65337883,37.744967,-122.466255,5256
65337886,37.744862,-122.4675098,5257
65337941,37.738418,-122.415225,5258
65337945,37.7371829,-122.4153451,5259
65337950,37.734834,-122.4155533,5260
65337954,37.73329,-122.415691,5261
65337962,37.7415808,-122.4150904,5262
65337964,37.7403833,-122.4151857,5263
65337991,37.7824025,-122.4458163,5264
65338001,37.7825361,-122.447279,5265
65338019,37.785486,-122.4230452,5266
65338198,37.7812643,-122.4577478,5267
65338206,37.7814511,-122.4563441,5268
65338254,37.7821337,-122.4495446,5269
65338267,37.7826171,-122.4458607,5270
65338304,37.7842053,-122.4329037,5271
65338334,37.7848079,-122.4299332,5272
65338344,37.7850849,-122.4264518,5273
65338394,37.7823586,-122.4491064,5274
65338712,37.7793817,-122.5008238,5275
65338718,37.7793665,-122.5018968,5276
65338735,37.7791671,-122.5051058,5277
65338809,37.7791193,-122.506178,5278
65339026,37.7795283,-122.5019088,5279
65339068,37.7151456,-122.445656,5280
65339070,37.713211,-122.448108,5281
65339073,37.712647,-122.448825,5282
65339076,37.710231,-122.451906,5283
65339081,37.7083396,-122.4540658,5284
65339089,37.7762334,-122.4147169,5285
65339095,37.7745872,-122.4126432,5286
65339099,37.7742034,-122.4121657,5287
65339101,37.7733374,-122.4110973,5288
65339102,37.7730184,-122.4106972,5289
65339116,37.7694529,-122.4062261,5290
65339126,37.823172,-122.3749122,5291
65339134,37.8241695,-122.3727155,5292
65339138,37.8245149,-122.3718589,5293
65339143,37.8252626,-122.3699791,5294
65339149,37.8256513,-122.3690368,5295
65339150,37.8257285,-122.3688537,5296
