3399,41.8968488,12.516673
3400,41.8981174,12.5155006
3401,41.8952557,12.5141724
3403,41.8957818,12.5146583
3404,41.8970524,12.513477
3405,41.8967032,12.5128064
3406,41.896135,12.5117419
3407,41.8957722,12.512112
3410,41.8941454,12.5140262
3411,41.8929414,12.5157133
3412,41.8965917,12.511279
3413,41.8969591,12.5115818
3414,41.8954867,12.512432
3415,41.8960153,12.5134616
3416,41.8963559,12.5141241
3418,41.8969783,12.5153309
3419,41.8974072,12.5161665
3420,41.8980117,12.5173145
3422,41.8988028,12.5129768
3424,41.8986094,12.5184398
3425,41.8973796,12.5141072
3426,41.8983161,12.5141968
3427,41.8977222,12.5147661
3434,41.9037829,12.4883274
3435,41.9040182,12.4886197
3436,41.903722,12.4890608
3437,41.9039977,12.485448
3439,41.9053149,12.4865611
3440,41.9039034,12.487279
3442,41.9042902,12.4877353
3443,41.9019686,12.4907386
3445,41.9096056,12.4798406
3464,41.8885446,12.4736418
3467,41.8903819,12.4742996
3468,41.8900215,12.4741212
3550,41.8974971,12.5120716
3580,41.8977576,12.490284
3582,41.8991009,12.4923408
3583,41.8996911,12.4931818
3584,41.9001763,12.4939276
3586,41.8963848,12.4906842
3623,41.8993093,12.5177926
3624,41.8963211,12.5131651
3626,41.8928918,12.510871
3627,41.8936842,12.5116394
3628,41.8932886,12.5112412
3629,41.8929791,12.5129808
3630,41.8904351,12.5117946
3631,41.8903761,12.5141669
3632,41.8900336,12.5124886
3633,41.8937336,12.4971615
3634,41.8938374,12.4924076
3635,41.8935605,12.4947023
3637,41.8933124,12.4945264
3638,41.8937612,12.4921037
3641,41.8935107,12.4925658
3646,41.8920843,12.4919809
3649,41.8900882,12.5057986
3650,41.8919354,12.5047769
3651,41.8915342,12.5034992
3652,41.8920688,12.5032139
3653,41.8909407,12.5053507
3654,41.8911882,12.5023844
3656,41.8926537,12.5015563
3657,41.8943395,12.5032324
3658,41.8935857,12.5024871
3659,41.8937368,12.5043311
3660,41.8915639,12.5021739
3661,41.8929663,12.50359
3662,41.8930166,12.5019263
3663,41.8923939,12.5030121
3664,41.8896975,12.5045363
3665,41.8905362,12.5040667
3666,41.8957839,12.5176515
3667,41.8962682,12.5155575
3668,41.895442,12.5140087
3669,41.8948165,12.516756
3670,41.894717,12.5172591
3671,41.8969176,12.5183347
3672,41.8975145,12.5194613
3673,41.8974625,12.5178183
3674,41.8980519,12.5189604
3676,41.8964333,12.5150813
3677,41.8957335,12.5137349
3678,41.8960671,12.5143888
3679,41.8948821,12.514061
3680,41.8945292,12.5167955
3681,41.8956996,12.5177328
3682,41.8903376,12.5009699
3683,41.8907828,12.4977285
3684,41.8906788,12.4946358
3707,41.9189117,12.5066459
3708,41.9169811,12.5058464
3709,41.9172702,12.5057933
3710,41.9171804,12.505612
3711,41.9169393,12.5056781
3712,41.9165919,12.5058472
3727,41.9195328,12.4985167
3728,41.9194564,12.4984104
3729,41.9181886,12.4969778
3730,41.9171932,12.496171
3731,41.9160596,12.4996602
3732,41.9189768,12.4958989
3733,41.9180109,12.4972135
3734,41.9187051,12.4975656
3735,41.9151417,12.497186
3736,41.9149342,12.4972269
3737,41.9168685,12.5016661
3738,41.9169375,12.5017562
3739,41.9164707,12.5009437
3740,41.9189796,12.4978634
3741,41.918282,12.4987287
3742,41.918711,12.4993567
3743,41.9187753,12.4994562
3744,41.916979,12.4967827
3745,41.917612,12.4977262
3748,41.9202836,12.5089417
3754,41.8990152,12.4880848
3755,41.9006348,12.4905698
3756,41.8995664,12.4873392
3757,41.8981217,12.4892876
3758,41.8999563,12.4913657
3760,41.9000337,12.4838663
3761,41.9001561,12.4955701
3762,41.899467,12.4961099
3763,41.9000194,12.4953662
3764,41.8999439,12.4966295
3767,41.8874247,12.5058233
3768,41.8884394,12.5065991
3769,41.8881778,12.5053948
3770,41.8880473,12.5041501
3771,41.8884039,12.5052715
3772,41.8904914,12.506642
3773,41.8902116,12.5057504
3774,41.8894574,12.5033626
3776,41.8897998,12.5044615
3777,41.8859264,12.4952905
3778,41.889843,12.4983927
3779,41.8891235,12.4936897
3780,41.8907999,12.4942195
3781,41.9062178,12.4941134
3782,41.9066782,12.4929555
3783,41.9076898,12.4957291
3784,41.9078871,12.4963001
3785,41.9077173,12.4970846
3786,41.9069798,12.4979838
3787,41.9086517,12.4945696
3788,41.9064742,12.4972491
3789,41.9073793,12.4947656
3790,41.9059684,12.4965103
3791,41.9106491,12.496173
3792,41.9076201,12.4979211
3793,41.9101546,12.4940877
3794,41.9094296,12.4943201
3795,41.9107166,12.4950666
